label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
pos/neg,profession,wn_hypernym,not_certain,0.1253323339,3,False,-,profession,profession,28349,True,True,True,3,4,4,0.23529411764705882,0.3007236227824463,poly,non-met,abs,False,374,543,,82013c86-a88f-11e9-b652-acde48001122,ac6f3022-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1306816846,3,False,-,priesthood,priesthood,11296,True,True,True,0,0,1,1.0,1.0,poly,,abs,False,,,,82013cae-a88f-11e9-9a65-acde48001122,ac6f1d8a-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1331232969,3,False,-,rabbinate,rabbinate,979,True,True,True,0,0,2,0.2222222222222222,0.2222222222222222,,,abs,False,,,,82013ccc-a88f-11e9-8f56-acde48001122,820106a8-a88f-11e9-ab30-acde48001122
pos,is_dangerous,cslb,not_certain,0.13317195,1,True,-,club,club,853994,True,True,True,5,11,11,0.10526315789473684,0.2913528374312688,homonyms_only_different_pos,non-met,abs-conc,True,509,533,,82013cf4-a88f-11e9-88d7-acde48001122,ac627508-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.134650011,-,True,-,nursing,nursing,30159,True,True,True,1,0,8,0.18181818181818182,0.2619801251380199,mon,non-met,abs,True,,,,82013d1c-a88f-11e9-940b-acde48001122,ac6d973a-ce46-11e9-8a6e-acde48001122
pos,tool is_dangerous,cslb wn_hypernym,not_certain,0.1349101046,-,True,-,saw,see,274678,True,True,False,8,12,25,0.13333333333333333,0.2758717731543824,homonyms_only_different_pos,met non-met,conc,False,532,552,269,82013d3a-a88f-11e9-b824-acde48001122,ac70bc26-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1349305477,-,True,-,businessmen,businessman,11029,True,True,True,0,1,1,1.0,1.0,poly,non-met,conc,True,,,,82013d62-a88f-11e9-a831-acde48001122,ac61b5aa-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1385915568,-,True,-,downer,downer,1468,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,82013d8a-a88f-11e9-9f22-acde48001122,ac644144-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1414474018,-,True,-,upset,upset,28691,True,True,False,6,13,17,0.10526315789473684,0.2918794125837469,homonyms_only_different_pos,met non-met,abs-conc,False,282,536,329,82013db4-a88f-11e9-abdc-acde48001122,ac736160-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1448868798,-,True,-,draft,draft,119941,True,True,True,3,3,14,0.1,0.1870052758410824,homonyms_only_different_pos,non-met,abs-conc,True,,,,82013dd0-a88f-11e9-ab33-acde48001122,ac6446f8-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.1459958087,-,True,-,probationer,probationer,310,True,True,True,2,0,2,0.5,0.5,poly,,conc,True,,,,82013df8-a88f-11e9-a974-acde48001122,ac6f2ab4-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.147767742,-,True,-,prelature,prelature,772,True,True,False,1,0,2,0.21052631578947367,0.21052631578947367,,,abs,False,,,,82013e1e-a88f-11e9-a95e-acde48001122,8200ca80-a88f-11e9-9f34-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1509810784,-,True,-,prelacy,prelacy,125,True,True,True,1,0,2,0.21052631578947367,0.21052631578947367,poly,,abs,True,,,,82013e3e-a88f-11e9-ba50-acde48001122,ac6f0a02-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1535962781,-,True,-,bur,bur,1127,True,True,True,1,0,3,0.42105263157894735,0.42105263157894735,mon,,conc,True,,,,82013e66-a88f-11e9-ae6c-acde48001122,ac61af1a-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1539776408,-,True,-,application,application,107059,True,True,True,5,6,7,0.1111111111111111,0.335091301477856,poly,met,abs-conc,True,,,,82013e8c-a88f-11e9-a3bf-acde48001122,ac606e52-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.154815715,-,True,-,burin,burin,487,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,82013eac-a88f-11e9-bd09-acde48001122,8201237a-a88f-11e9-94f5-acde48001122
neg,medication,wn_hypernym,not_certain,0.1554639076,-,True,-,specific,specific,182832,True,True,False,5,0,6,0.14285714285714285,0.14285714285714285,homonyms_only_different_pos,non-met,abs-conc,False,,,,82013ed4-a88f-11e9-8cfc-acde48001122,ac71954c-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1563392766,-,True,-,sander,sander,1904,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,82013efa-a88f-11e9-acd2-acde48001122,ac707c0c-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1580316091,-,True,-,physic,physic,606,True,True,True,0,0,1,1.0,1.0,homonyms_only_different_pos,,conc,True,,,,82013f1a-a88f-11e9-8114-acde48001122,ac6e87e4-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1591173089,-,True,-,alum,alum,2570,True,True,True,1,0,4,0.26666666666666666,0.4247177658942365,mon,,abs-conc,True,,,,82013f42-a88f-11e9-be6e-acde48001122,ac603cca-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1632627401,-,True,-,palliative,palliative,1847,True,True,False,0,0,2,None,,poly,,conc,False,,,,82013f68-a88f-11e9-905f-acde48001122,ac6e13f4-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1637455539,-,True,-,style,style,355122,True,True,True,8,17,12,0.10526315789473684,0.23958563399501714,homonyms_only_different_pos,non-met,abs-conc,True,344,555,419,82013f92-a88f-11e9-9d22-acde48001122,ac720068-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.1649676191,-,True,-,kiley,kiley,792,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,82013fb0-a88f-11e9-ad54-acde48001122,820120c0-a88f-11e9-a8b6-acde48001122
neg,tool,wn_hypernym,not_certain,0.1660908084,-,True,-,planer,planer,552,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,82013fd8-a88f-11e9-895a-acde48001122,8200dfc0-a88f-11e9-99eb-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1677973673,-,True,-,cardinalate,cardinalate,725,True,True,True,0,0,1,1.0,1.0,,,abs,True,,,,82013ff6-a88f-11e9-9d13-acde48001122,820100f4-a88f-11e9-8aca-acde48001122
pos,criminal,wn_hypernym,not_certain,0.1686195902,-,True,-,raper,raper,358,True,True,True,0,0,1,0.9166666666666666,0.9166666666666666,,,conc,True,,,,8201401e-a88f-11e9-86ec-acde48001122,8200d188-a88f-11e9-b033-acde48001122
neg,tool,wn_hypernym,not_certain,0.17266188,-,True,-,scribe,scribe,3960,True,True,True,2,0,5,0.36363636363636365,0.46608946608946605,homonyms_only_different_pos,,conc-n,True,,,,8201403a-a88f-11e9-a188-acde48001122,ac70a6be-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.174153983,-,True,-,restorative,restorative,1485,True,True,False,2,0,4,0.26666666666666666,0.26666666666666666,homonyms_only_different_pos,non-met,conc,False,,,,82014064-a88f-11e9-b892-acde48001122,ac700d30-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.174614012,-,True,-,medicine,medicine,115272,True,True,True,2,5,5,0.1111111111111111,0.24633521936153513,poly,non-met,abs-conc,True,517,547,311,8201408c-a88f-11e9-af94-acde48001122,ac6cb798-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1753943052,-,True,-,buffer,buffer,10410,True,True,True,6,0,10,0.2222222222222222,0.4936016511867905,homonyms_also_same_pos,,abs-conc,True,509,402,553,820140a8-a88f-11e9-813e-acde48001122,ac61a268-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1758139507,-,True,-,stamp,stamp,19804,True,True,True,6,7,18,0.1111111111111111,0.23489320563623947,homonyms_only_different_pos,met non-met,abs-conc,True,,,,820140d2-a88f-11e9-b676-acde48001122,ac71bcb6-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1776067466,-,True,-,float,float,9274,True,True,False,10,15,16,0.1111111111111111,0.2506569744837627,homonyms_only_different_pos,met,abs-conc,False,451,553,,820140f0-a88f-11e9-9a16-acde48001122,ac6589be-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1785729718,-,True,-,bill,bill,227294,True,True,True,9,13,13,0.08333333333333333,0.22337986940894453,homonyms_also_same_pos,met non-met,abs-conc,True,528,552,406,82014118-a88f-11e9-b0c2-acde48001122,ac612978-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1787475689,-,True,-,drove,drive,36794,True,True,False,14,20,34,0.09090909090909091,0.2524986201829008,homonyms_only_different_pos,met non-met,abs-conc,False,447,432,406,82014140-a88f-11e9-8975-acde48001122,ac64670a-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.1792202829,-,True,-,partisan,partisan,15669,True,True,False,3,0,4,0.38095238095238093,0.470843776106934,poly,,conc,False,,,,8201415e-a88f-11e9-aaa1-acde48001122,ac6e308c-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.1793014827,-,True,-,brand,brand,109423,True,True,True,5,10,10,0.1,0.2392436461764193,homonyms_only_different_pos,,abs-conc,True,,,,82014186-a88f-11e9-962c-acde48001122,ac617d56-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1794508144,-,True,-,graver,graver,499,True,True,False,0,0,4,None,,,,conc,False,,,,820141a4-a88f-11e9-af60-acde48001122,8200d05c-a88f-11e9-bb7b-acde48001122
neg,medication,wn_hypernym,not_certain,0.1798821253,-,True,-,panacea,panacea,514,True,True,True,1,0,2,0.1111111111111111,0.1111111111111111,poly,,conc-n,True,,,,820141cc-a88f-11e9-980d-acde48001122,ac6e16d8-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.1799040391,-,True,-,dip,dip,6168,True,True,True,8,10,23,0.08695652173913043,0.23075575996598413,homonyms_only_different_pos,met,abs-conc,True,479,466,331,820141e8-a88f-11e9-8e78-acde48001122,ac63d484-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1801890577,-,True,-,nostrum,nostrum,366,True,True,True,1,0,2,0.7777777777777778,0.7777777777777778,mon,,conc,True,,,,82014212-a88f-11e9-97d5-acde48001122,ac6d8b78-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1804001304,-,True,-,preventive,preventive,4636,True,True,False,2,0,5,0.25,0.375,mon,non-met,conc,False,,,,8201423a-a88f-11e9-8e12-acde48001122,ac6f1a56-ce46-11e9-8a6e-acde48001122
pos/neg,profession,wn_hypernym,not_certain,0.1839639793,-,True,-,bar,bar,133252,True,True,True,6,20,19,0.08695652173913043,0.32656250567140305,homonyms_only_different_pos,met non-met,abs-conc,True,565,592,,82014258-a88f-11e9-af4d-acde48001122,ac60e490-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1842546602,-,True,-,lister,lister,4997,True,True,True,1,0,3,0.32,0.36592592592592593,,,conc-n,True,,,,82014280-a88f-11e9-b860-acde48001122,8200e088-a88f-11e9-aa07-acde48001122
pos,criminal,wn_hypernym,not_certain,0.1844206986,-,True,-,moll,moll,1937,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,820142a8-a88f-11e9-964d-acde48001122,ac6d069e-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1846305284,-,True,-,starter,starter,22022,True,True,True,4,0,7,0.21052631578947367,0.3653639953507269,poly,met non-met,conc,True,,,,820142c6-a88f-11e9-a1ac-acde48001122,ac71c3aa-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1860003059,-,True,-,curative,curative,1251,True,True,False,0,0,2,None,,mon,non-met,conc,False,,,,820142ee-a88f-11e9-8c81-acde48001122,ac634776-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.1876018021,-,True,-,gat,gat,1395,True,True,False,0,0,1,1.0,1.0,mon,,conc,False,,,,8201430c-a88f-11e9-8c08-acde48001122,ac6603d0-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.187873036,-,True,-,balm,balm,837,True,True,True,1,0,2,0.3,0.3,poly,,abs-conc,True,,,,82014334-a88f-11e9-97e0-acde48001122,ac60da5e-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1880410903,-,True,-,blue,blue,248575,True,True,False,5,0,16,0.09090909090909091,0.20824524387107313,homonyms_only_different_pos,non-met,abs-conc,False,459,593,,8201435c-a88f-11e9-9301-acde48001122,ac614da4-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1896573657,-,True,-,tap,tap,12710,True,True,True,11,16,20,0.10526315789473684,0.2513326934832433,homonyms_also_same_pos,,abs-conc,True,538,567,222,8201437a-a88f-11e9-a0f4-acde48001122,ac725c70-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1897529536,-,True,-,smoother,smooth,2576,True,True,False,5,3,12,0.2222222222222222,0.2526455026455026,homonyms_only_different_pos,met non-met,abs,False,,,,820143a2-a88f-11e9-a022-acde48001122,ac716176-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.191339881,-,True,-,collaborator,collaborator,10670,True,True,True,0,0,3,0.5217391304347826,0.6298773690078038,,non-met,conc,True,,,,820143ca-a88f-11e9-9b1a-acde48001122,ac628d9a-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1924370393,-,True,-,remedy,remedy,8103,True,True,True,3,1,4,0.1111111111111111,0.18055555555555555,homonyms_only_different_pos,met non-met,abs-conc,True,368,480,492,820143e8-a88f-11e9-bfc0-acde48001122,ac6fef94-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1953238233,-,True,-,tablet,tablet,12220,True,True,True,3,0,4,0.25,0.3597222222222222,poly,non-met,abs-conc,True,,,,82014410-a88f-11e9-a69d-acde48001122,ac724e6a-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1959103213,-,True,-,shaver,shaver,1233,True,True,True,2,0,3,0.34782608695652173,0.44768046598710215,poly,,conc,True,,,,8201442e-a88f-11e9-835d-acde48001122,ac70f4ac-ce46-11e9-8a6e-acde48001122
pos,pos,manually_included,certain,0.1963993615,-,True,-,war,war,1284627,True,True,True,1,5,5,0.23529411764705882,0.42138505199650705,homonyms_only_different_pos,met non-met,abs,True,477,582,314,82014458-a88f-11e9-be64-acde48001122,ac73b926-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1976087337,-,True,-,pharmaceutical,pharmaceutical,15590,True,True,True,1,0,3,None,,mon,,conc,True,,,,8201447e-a88f-11e9-b865-acde48001122,ac6e7b5a-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.1982685161,-,True,-,preventative,preventative,1951,True,True,False,2,0,5,0.25,0.375,,,conc,False,,,,8201449c-a88f-11e9-bc2a-acde48001122,8201147a-a88f-11e9-939d-acde48001122
pos,is_dangerous,cslb,not_certain,0.1983286406,-,True,-,ladder,ladder,13325,True,True,True,2,0,4,0.11764705882352941,0.1788982259570495,homonyms_only_different_pos,met non-met,abs-conc,True,,507,,820144c6-a88f-11e9-b9ff-acde48001122,ac6837f4-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.1995688631,-,True,-,adz,adz,101,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,820144ec-a88f-11e9-92ed-acde48001122,8200c4d8-a88f-11e9-b7c7-acde48001122
neg,tool,wn_hypernym,not_certain,0.1995702846,-,True,-,stamper,stamper,547,True,True,True,0,0,3,0.38095238095238093,0.4507936507936508,,,conc,True,,,,8201450a-a88f-11e9-875d-acde48001122,8200ec54-a88f-11e9-bc41-acde48001122
pos,weapon,wn_hypernym,not_certain,0.200218959,-,True,-,flack,flack,1353,True,True,True,1,0,3,0.1111111111111111,0.21164021164021163,,,abs-conc,True,,,,82014534-a88f-11e9-bbc2-acde48001122,8200de58-a88f-11e9-b846-acde48001122
neg,tool,wn_hypernym,not_certain,0.2011412885,-,True,-,lancet,lancet,3495,True,True,True,2,0,2,0.45454545454545453,0.45454545454545453,mon,,conc,True,,,,82014550-a88f-11e9-ad24-acde48001122,ac683dd0-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2020519938,-,True,-,unction,unction,292,True,True,True,2,0,4,0.10526315789473684,0.1656217750257998,mon,,abs-conc,True,308,239,669,82014578-a88f-11e9-8c4d-acde48001122,ac7331b8-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2026582459,-,True,-,astringent,astringent,564,True,True,False,2,0,3,None,,homonyms_only_different_pos,,conc,False,,,,8201459e-a88f-11e9-ab98-acde48001122,ac60a03e-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.2038764591,-,True,-,quisling,quisling,782,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,820145be-a88f-11e9-867b-acde48001122,ac6f8e00-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2039001928,-,True,-,catholicon,catholicon,104,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,820145e6-a88f-11e9-9a39-acde48001122,8200ed80-a88f-11e9-b56e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2045298336,-,True,-,sawmill,sawmill,6834,True,True,True,1,0,2,0.47619047619047616,0.47619047619047616,mon,,conc,True,,,,82014606-a88f-11e9-935c-acde48001122,ac708af8-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2048184536,-,True,-,clipper,clipper,3919,True,True,True,3,0,4,0.48,0.5679105060264481,poly,non-met,conc,True,,,,8201462c-a88f-11e9-9506-acde48001122,ac6269d2-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2049512064,-,True,-,shear,shear,10984,True,True,True,2,3,6,0.1,0.18207903207903206,poly,met non-met,abs-conc,True,456,428,,8201464a-a88f-11e9-bfe8-acde48001122,ac70f59c-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2067268587,-,True,-,acoustic,acoustic,37018,True,True,False,0,0,2,None,,poly,non-met,conc,False,,,,82014674-a88f-11e9-84f8-acde48001122,ac5ffc7e-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2067510739,-,True,-,bender,bender,4669,True,True,True,3,0,3,0.1,0.23703703703703705,,,abs-conc,True,,,,8201469a-a88f-11e9-8003-acde48001122,8200f208-a88f-11e9-9c8e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.2074531613,-,True,-,runner,runner,54003,True,True,True,6,0,10,0.2962962962962963,0.4940508969978961,poly,met non-met,conc,True,,531,,820146c2-a88f-11e9-b1fc-acde48001122,ac706212-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2075217196,-,True,-,balsam,balsam,1896,True,True,True,1,0,3,0.2,0.23684210526315788,poly,,abs-conc,True,,,,820146e2-a88f-11e9-8c4e-acde48001122,ac60dad6-ce46-11e9-8a6e-acde48001122
neg,is_dangerous,cslb_crowd_neg,certain,0.2079341362,-,True,-,mop,mop,1495,True,True,True,1,0,3,0.2222222222222222,0.2222222222222222,homonyms_only_different_pos,met,conc,True,,443,,82014708-a88f-11e9-af47-acde48001122,ac6d15d0-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2083017102,-,True,-,gouge,gouge,427,True,True,False,4,3,6,0.09523809523809523,0.14414193477660972,mon,non-met,abs-conc,False,,,,82014730-a88f-11e9-a3d2-acde48001122,ac66559c-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2085889915,-,True,-,pick,pick,62398,True,True,False,8,32,21,0.08695652173913043,0.2406594169413563,homonyms_also_same_pos,met non-met,abs-conc,False,502,524,,8201474c-a88f-11e9-8a6c-acde48001122,ac6e8e9c-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2087693492,-,True,-,therapeutic,therapeutic,11223,True,True,False,1,0,3,None,,mon,,conc,False,,,,82014776-a88f-11e9-b0d2-acde48001122,ac728af6-ce46-11e9-8a6e-acde48001122
neg,is_dangerous,cslb cslb_crowd_neg,certain,0.208997618,-,True,-,blender,blender,1888,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,82014794-a88f-11e9-ada7-acde48001122,ac61411a-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.209018604,-,True,-,0.22,0.22,2041,False,False,False,0,0,0,None,,,,-,False,,,,820147ba-a88f-11e9-aeb3-acde48001122,8200f7ba-a88f-11e9-ad31-acde48001122
neg,tool,wn_hypernym,not_certain,0.2100648606,-,True,-,gavel,gavel,615,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,558,383,,820147e4-a88f-11e9-b63e-acde48001122,ac660664-ce46-11e9-8a6e-acde48001122
pos,pos,manually_included,certain,0.2112444444,-,True,-,plot,plot,81870,True,True,True,7,10,8,0.1111111111111111,0.23483335120332025,homonyms_only_different_pos,met non-met,abs-conc,True,379,515,422,82014802-a88f-11e9-b30e-acde48001122,ac6ebffc-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2126788982,-,True,-,tonic,tonic,4172,True,True,True,7,0,9,0.125,0.4076754385964912,homonyms_only_different_pos,non-met,abs-conc,True,,,,82014828-a88f-11e9-b772-acde48001122,ac72bfda-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.2134464152,-,True,-,liquidator,liquidator,814,True,True,True,1,0,2,0.6666666666666666,0.6666666666666666,mon,non-met,conc,True,,,,82014848-a88f-11e9-9b82-acde48001122,ac6c3174-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2137248684,-,True,-,heckle,heckle,225,True,True,False,2,0,3,0.18181818181818182,0.18181818181818182,mon,non-met,conc,False,,,,82014870-a88f-11e9-b306-acde48001122,ac66d65c-ce46-11e9-8a6e-acde48001122
pos,weapon,wn_hypernym,not_certain,0.2139493104,-,True,-,quarrel,quarrel,4201,True,True,True,2,0,3,0.09523809523809523,0.09523809523809523,homonyms_only_different_pos,non-met,abs-conc,True,379,463,,82014898-a88f-11e9-afed-acde48001122,ac6f83d8-ce46-11e9-8a6e-acde48001122
neg,tool,wn_hypernym,not_certain,0.2143765776,-,True,-,grapple,grapple,1333,True,True,True,3,0,5,0.09090909090909091,0.26915584415584415,,,abs-conc,True,,,,820148b6-a88f-11e9-9825-acde48001122,82012d0c-a88f-11e9-b176-acde48001122
neg,tool,wn_hypernym,not_certain,0.2156438387,-,True,-,burr,burr,6205,True,True,True,3,0,6,0.38095238095238093,0.4879114452798663,homonyms_also_same_pos,non-met,conc-n,True,,,,820148de-a88f-11e9-a6ac-acde48001122,ac61b320-ce46-11e9-8a6e-acde48001122
neg,is_dangerous,cslb_crowd_neg,certain,0.215691964,-,True,-,pail,pail,633,True,True,True,1,0,2,0.13333333333333333,0.13333333333333333,poly,,abs-conc,True,538,453,,820148fa-a88f-11e9-bffa-acde48001122,ac6e0c9c-ce46-11e9-8a6e-acde48001122
pos,criminal,wn_hypernym,not_certain,0.21597116,-,True,-,bravo,bravo,8594,True,True,False,2,0,3,0.14285714285714285,0.14285714285714285,mon,,abs-conc,False,,,,82014924-a88f-11e9-986a-acde48001122,ac617fd6-ce46-11e9-8a6e-acde48001122
neg,medication,wn_hypernym,not_certain,0.2194335935,-,True,-,bolus,bolus,615,True,True,True,2,0,2,0.11764705882352941,0.11764705882352941,,,abs-conc,True,,,,8201494c-a88f-11e9-a3db-acde48001122,82012598-a88f-11e9-9098-acde48001122
