quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
b682e3d5-f832-4cf7-b908-ccd53d5da187	1	``Overcoat'' is one of the first things which come to mind when I hear ``warm' because (a/an) overcoat is a typical example of things which are warm'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_property-warm-overcoat	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
4f101d84-f9c2-4919-96fc-54879da3848b	1	Usually, (a/an) overcoat is not warm, but there could be a highly unusual situation in which (a/an) overcoat is warm.	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	unusual-warm-overcoat	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
9265cca4-0b8c-4322-9627-00bb90c1a4d5	1	I could say (a/an) overcoat is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	creative-warm-overcoat	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
8999a88c-08b7-4d14-aa6e-c8c001744205	1	You can find (a/an) overcoat which is warm. (A/an) overcoat is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_open-warm-overcoat	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
36d1dc7d-ea61-4889-92d8-b0776f6967d2	1	I think (a/an) overcoat can be warm, but this is rare or uncommon.	I think (a/an) pizza can be sweet, but this is rare or uncommon.	I think (a/an) pizza can be savory, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	rare-warm-overcoat	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
30ff532c-ac71-4136-96b2-60fc26ef12e5	1	I think (a/an) pot can be blue, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	rare-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
3a8271e8-95f1-422a-b03b-3b3f565e53b8	1	You can find (a/an) pot which is blue. Blue is one of many possible colors (a/an) pot usually has. The range of colors is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_open-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
4a70f80e-533e-4690-9624-a7c4b922e8e0	1	I know that (a/an) pot is blue as most or all other things similar to (a/an) pot are blue. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	implied_category-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
abb8e628-dbab-4ec9-b46a-942a8e698937	1	I know that being blue is necessary for many things (a/an) pot does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	affording_activity-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
fb3b5a61-55bd-4c85-b6cc-4bb6c481f3d1	1	``Pot'' is one of the first things which come to mind when I hear ``blue' because (a/an) pot is a typical example of things which are blue'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_property-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
15361e48-204f-430c-b2dc-02afe2a0c193	1	I could say (a/an) pot is blue, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	creative-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
9cd11369-900b-4eb9-b9eb-86764da13192	1	``Blue'' is one for the first things which come to mind when I hear ``pot' because blue is one of the typical colors of (a/an) pot'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_concept-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
9a5b2f9c-a5fc-4d11-8ada-9d648fce956c	1	I think it is impossible for (a/an) pot to be blue.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	impossible-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
69c90fef-57c2-4f0c-814e-34f6c9ac2ce6	1	You can find (a/an) pot which is blue. Blue is one of a few possible colors (a/an) pot usually has. There is only a limited range of possible colors.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_limited-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
23c63eca-ad8b-4b6b-8451-bafffca5173e	1	Usually, (a/an) pot is not blue, but there could be a highly unusual situation in which (a/an) pot is blue.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	unusual-blue-pot	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
c8ba6546-9b80-4399-bbee-a2939ef16e1b	1	I think (a/an) calabash can be juicy, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	rare-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
e08e56b4-b712-4230-9350-51405efe5491	1	``Calabash'' is one of the first things which come to mind when I hear ``juicy' because (a/an) calabash is a typical example of things which are juicy'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_property-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
cb67014c-d2c0-4f9b-a3c3-f84ab46f6974	1	I think it is impossible for (a/an) calabash to be juicy.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	impossible-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
cbf147f3-389f-4323-91b3-f1cac0353cc8	1	You can find (a/an) calabash which is juicy. Juicy is one of a few possible qualities (a/an) calabash usually has. There is only a limited range of possible qualities.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_limited-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
d6f5c733-6675-4654-b0ee-0bc43a278fad	1	I know that (a/an) calabash is juicy as most or all other things similar to (a/an) calabash are juicy. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	implied_category-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
afc230f4-743f-4518-837d-89bc5e8da958	1	Usually, (a/an) calabash is not juicy, but there could be a highly unusual situation in which (a/an) calabash is juicy.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	unusual-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
2a68af01-cb37-45a7-89a0-82ce93d9c259	1	I know that being juicy is necessary for many things (a/an) calabash does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	affording_activity-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
cfb1abd1-bb9b-4dd8-8124-cdefdb1ede5e	1	You can find (a/an) calabash which is juicy. Juicy is one of many possible qualities (a/an) calabash usually has. The range of qualities is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_open-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
b9affba0-a75e-45f2-8785-5afefe0e7404	1	``Juicy'' is one for the first things which come to mind when I hear ``calabash' because juicy is one of the typical qualities of (a/an) calabash'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_concept-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
d30a74ae-60b0-4aa8-95e7-2242ab84727e	1	I could say (a/an) calabash is juicy, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	creative-juicy-calabash	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
578a9ef4-ae89-4f42-b193-ef38c847a88e	1	I know that being used_in_cooking is necessary for many things (a/an) dough does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	affording_activity-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
617d53c8-60f7-46ee-a027-94b9fa080030	1	``Used_in_cooking'' is one for the first things which come to mind when I hear ``dough' because used_in_cooking is one of the typical uses of (a/an) dough'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	typical_of_concept-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
1025f4ab-105e-407f-9919-94cbd8acabab	1	I think it is impossible for (a/an) dough to be used_in_cooking.	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	impossible-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
b079bf56-d6ee-4a27-a57a-94b57134bfa0	1	I think (a/an) dough can be used_in_cooking, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	rare-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
73ee0a26-9253-4430-a53c-21c454ccdc86	1	Usually, (a/an) dough is not used_in_cooking, but there could be a highly unusual situation in which (a/an) dough is used_in_cooking.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	unusual-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
c0fa1b81-01df-4e8b-ac5e-cff78bccd8a5	1	I know that (a/an) dough is used_in_cooking as most or all other things similar to (a/an) dough are used_in_cooking. 	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	implied_category-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
d6fd8de4-e54c-4f05-8320-5fea5dad1061	1	You can find (a/an) dough which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) dough usually has. The range of uses is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) apple which is green. Green is one of many possible colors (a/an) apple usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_open-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
21c74149-5e41-41e1-a089-3c5eeb3e9b65	1	You can find (a/an) dough which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) dough usually has. There is only a limited range of possible uses.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58B2FF30	variability_limited-used_in_cooking-dough	Agree or disagree (run5_pilot-experiment3-batch8-70-70)
