quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
3a4a1717-5545-4843-a144-f1d7bd9bacf9	2	You can find (a/an) cranberry which is juicy. Juicy is one of many possible qualities (a/an) cranberry usually has. The range of qualities is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	variability_open-juicy-cranberry	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
f36b8c76-986f-4324-9795-39edf2ad1013	2	Usually, (a/an) cranberry is not juicy, but there could be a highly unusual situation in which (a/an) cranberry is juicy.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	unusual-juicy-cranberry	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
bb9afb2f-b245-4233-8a15-ad42ad057e50	2	``Juicy'' is one for the first things which come to mind when I hear ``cranberry' because juicy is one of the typical qualities of (a/an) cranberry'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	typical_of_concept-juicy-cranberry	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
4401ecf1-16b8-47ed-a0e2-3aa9336d09f6	2	You can find (a/an) cranberry which is juicy. Juicy is one of a few possible qualities (a/an) cranberry usually has. There is only a limited range of possible qualities.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	variability_limited-juicy-cranberry	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
59f9923e-652a-4a59-b740-410b3069a70b	2	Usually, (a/an) spandex is not warm, but there could be a highly unusual situation in which (a/an) spandex is warm.	Usually, (a/an) table is not furry, but there could be a highly unusual situation in which (a/an) table is furry.	Usually, (a/an) cat is not furry, but there could be a highly unusual situation in which (a/an) cat is furry.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	unusual-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
f9bcebc5-c6be-43a4-a2d7-7e558818a1cd	2	I think it is impossible for (a/an) spandex to be warm.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	impossible-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
7a81c6c4-1ec9-48ac-9557-0793112fee03	2	You can find (a/an) spandex which is warm. (A/an) spandex is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	variability_open-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
b30caa61-d9e9-4d14-92c3-c6aa1010ec9d	2	I know that (a/an) spandex is warm as most or all other things similar to (a/an) spandex are warm. 	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	implied_category-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
5ac84ef4-3039-4b6f-bf44-37523436f6d4	2	``Warm'' is one for the first things which come to mind when I hear ``spandex' because warm is one of the typical qualities of (a/an) spandex'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Bright'' is one for the first things which come to mind when I hear ``mug' because bright is one of the typical appearances of (a/an) mug'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	typical_of_concept-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
1df38740-e3eb-448d-88db-ee55661b5c81	2	You can find (a/an) spandex which is warm. (A/an) spandex is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	variability_limited-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
74802695-5add-475a-bbe9-037dc6f07f1c	2	I could say (a/an) spandex is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	creative-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
7be8c54d-ea25-4f11-ba92-1f1edf9fcbba	2	I know that being warm is necessary for many things (a/an) spandex does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	affording_activity-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
3a828162-50e8-42c6-b6e7-c7f20716e803	2	I think (a/an) spandex can be warm, but this is rare or uncommon.	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	rare-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
abdd8657-00e9-4035-aef8-48b2a81661a1	2	``Spandex'' is one of the first things which come to mind when I hear ``warm' because (a/an) spandex is a typical example of things which are warm'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Dress'' is one of the first things which come to mind when I hear ``white' because (a/an) dress is a typical example of things which are white'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	typical_of_property-warm-spandex	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
test3_true	2	You can find (a/an) t-shirt which is grey. Grey is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	variability_open-grey-t-shirt	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
test1_false	2	``Pink'' is one for the first things which come to mind when I hear ``grass' because pink is one of the typical colors of (a/an) grass'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=16AB8CE1	typical_of_concept-pink-grass	Agree or disagree (run5_pilot-experiment3-batch1-20-20)
