quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
8e4c8529-8e44-4454-aae1-6658d3092a7d	1	``Cheesecloth'' is one of the first things which come to mind when I hear ``warm' because (a/an) cheesecloth is a typical example of things which are warm'. 	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_property-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
ba5473c0-cf89-4906-aaa7-819953b63fde	1	Usually, (a/an) cheesecloth is not warm, but there could be a highly unusual situation in which (a/an) cheesecloth is warm.	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	unusual-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
a36b9695-1e77-4199-9a8a-883f885dc61f	1	I know that being warm is necessary for many things (a/an) cheesecloth does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	affording_activity-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
8f3f9568-8558-4d74-9efe-f9ea620d1a92	1	I think it is impossible for (a/an) cheesecloth to be warm.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	impossible-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
41643fbb-b1bc-495d-94ee-73cccc73e625	1	I think (a/an) cheesecloth can be warm, but this is rare or uncommon.	I think (a/an) pizza can be sweet, but this is rare or uncommon.	I think (a/an) pizza can be savory, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	rare-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
8d687f9a-0cd7-4e9b-a1c0-785eaa00444b	1	You can find (a/an) cheesecloth which is warm. (A/an) cheesecloth is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.	You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_limited-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
0b8a4256-c6a2-4df1-9c75-7fdfbca44112	1	You can find (a/an) cheesecloth which is warm. (A/an) cheesecloth is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_open-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
8f95cafc-305c-4486-a796-5fe1ac17d075	1	I know that (a/an) cheesecloth is warm as most or all other things similar to (a/an) cheesecloth are warm. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	implied_category-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
101ee18d-482d-4398-b4c7-f5eff0fdb4c9	1	``Warm'' is one for the first things which come to mind when I hear ``cheesecloth' because warm is one of the typical qualities of (a/an) cheesecloth'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_concept-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
c5715847-9961-4d74-a50c-100d74d540c2	1	I could say (a/an) cheesecloth is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	creative-warm-cheesecloth	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
aac1ba74-b20c-48b3-8cff-dada13fdb152	1	I think it is impossible for (a/an) parrot to be blue.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	impossible-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
8f2bf1dd-a3c6-4c64-b098-6e542589f6b6	1	You can find (a/an) parrot which is blue. Blue is one of a few possible colors (a/an) parrot usually has. There is only a limited range of possible colors.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_limited-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
658fc1d2-a6f8-410a-9aa6-22ddc37bedd1	1	``Blue'' is one for the first things which come to mind when I hear ``parrot' because blue is one of the typical colors of (a/an) parrot'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_concept-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
69ff169f-f15e-4000-be51-ad00de9136b0	1	I know that (a/an) parrot is blue as most or all other things similar to (a/an) parrot are blue. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	implied_category-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
6bb4c680-c338-48a7-ba3e-1e4167d27d1b	1	You can find (a/an) parrot which is blue. Blue is one of many possible colors (a/an) parrot usually has. The range of colors is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_open-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
a1c65477-f0d7-4e10-8556-8fb2b1ec47fa	1	I could say (a/an) parrot is blue, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	creative-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
ce9992a3-4e43-429a-a9d0-f0a34f2c6420	1	I think (a/an) parrot can be blue, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	rare-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
28f7ee1e-91b9-4f0a-a512-2e8407f25658	1	Usually, (a/an) parrot is not blue, but there could be a highly unusual situation in which (a/an) parrot is blue.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	unusual-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
e0349f62-f74c-498c-94e2-cbd3f3920281	1	``Parrot'' is one of the first things which come to mind when I hear ``blue' because (a/an) parrot is a typical example of things which are blue'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_property-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
914fccbf-a0c6-4058-96bd-09bf2932503d	1	I know that being blue is necessary for many things (a/an) parrot does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	affording_activity-blue-parrot	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
0c58972e-f18a-4471-be3f-2bd1f94059dd	1	I know that (a/an) pickaxe is used_in_cooking as most or all other things similar to (a/an) pickaxe are used_in_cooking. 	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	implied_category-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
30dfb909-465a-4f85-8dfc-b0d9d974dcf5	1	You can find (a/an) pickaxe which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) pickaxe usually has. There is only a limited range of possible uses.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_limited-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
610e014f-bd73-49af-839b-5bb85be9f491	1	You can find (a/an) pickaxe which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) pickaxe usually has. The range of uses is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_open-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
39f68b57-587e-4ea6-8524-5f2416e20796	1	``Pickaxe'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) pickaxe is a typical example of things which are used_in_cooking'. 	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_property-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
1ecc8ef8-d1e4-40be-96a6-dc6a993d10c7	1	I could say (a/an) pickaxe is used_in_cooking, but I would most certainly not mean it literally.	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	creative-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
4e5c3b4e-1de2-4406-97a8-2f1b4d6247f7	1	I know that being used_in_cooking is necessary for many things (a/an) pickaxe does or is used for. 	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	affording_activity-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
65b41fd9-0f24-44ca-8df8-4db38ff38233	1	Usually, (a/an) pickaxe is not used_in_cooking, but there could be a highly unusual situation in which (a/an) pickaxe is used_in_cooking.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	unusual-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
43b40b7a-20ea-46f4-8f45-050a0affe7d1	1	I think it is impossible for (a/an) pickaxe to be used_in_cooking.	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	impossible-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
1939fde0-e1e2-4485-ba4b-6a277af6b151	1	I think (a/an) pickaxe can be used_in_cooking, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	rare-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
21ef7c56-cc4b-40d6-98a1-b8013439607c	1	``Used_in_cooking'' is one for the first things which come to mind when I hear ``pickaxe' because used_in_cooking is one of the typical uses of (a/an) pickaxe'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_concept-used_in_cooking-pickaxe	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
7a0423af-d421-4122-8202-82f521226497	1	``Waistband'' is one of the first things which come to mind when I hear ``warm' because (a/an) waistband is a typical example of things which are warm'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_property-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
ef3e6b2a-8791-49bf-9043-79e681f52dcf	1	I know that (a/an) waistband is warm as most or all other things similar to (a/an) waistband are warm. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	implied_category-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
553138db-d80b-4157-ad6e-fc22f2544466	1	I think it is impossible for (a/an) waistband to be warm.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	impossible-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
b77bbf48-77b5-4c15-b325-3c93e995bfcd	1	I know that being warm is necessary for many things (a/an) waistband does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	affording_activity-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
85877749-7cac-4519-8114-fa144906bfc8	1	You can find (a/an) waistband which is warm. (A/an) waistband is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_open-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
9c352b16-8f5b-4c56-93ca-b601fab050a8	1	I think (a/an) waistband can be warm, but this is rare or uncommon.	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	rare-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
223892ce-3ba6-4211-a5fd-dfb16abe9bd0	1	``Warm'' is one for the first things which come to mind when I hear ``waistband' because warm is one of the typical qualities of (a/an) waistband'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_concept-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
f3a91a6f-7b41-4579-8135-dc64fbfc3776	1	I could say (a/an) waistband is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	creative-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
365297f0-76bd-4f2a-ac27-2e8e5c8aa35e	1	You can find (a/an) waistband which is warm. (A/an) waistband is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.	You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_limited-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
c0bd3b0d-7135-4b88-8d8e-262f321f8a42	1	Usually, (a/an) waistband is not warm, but there could be a highly unusual situation in which (a/an) waistband is warm.	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	unusual-warm-waistband	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
87b8fbe7-d009-4a12-a03a-8620a4db8d36	1	I know that (a/an) cream is used_in_cooking as most or all other things similar to (a/an) cream are used_in_cooking. 	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	implied_category-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
9892ad15-44c9-4aca-abfd-d39ba5dc7bde	1	``Used_in_cooking'' is one for the first things which come to mind when I hear ``cream' because used_in_cooking is one of the typical uses of (a/an) cream'.	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_concept-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
cc05c220-9f6b-4c82-9489-fced1a106c11	1	Usually, (a/an) cream is not used_in_cooking, but there could be a highly unusual situation in which (a/an) cream is used_in_cooking.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	unusual-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
f3e5b3b6-3b8a-49a2-9e5f-343d6efb5661	1	``Cream'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) cream is a typical example of things which are used_in_cooking'. 	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	typical_of_property-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
2feb9593-97d4-4f30-9733-86616b592e88	1	I think it is impossible for (a/an) cream to be used_in_cooking.	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	impossible-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
61c28c4c-7e97-4055-abf5-4f9d1f5f442b	1	I think (a/an) cream can be used_in_cooking, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	rare-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
1ce22d39-c986-44aa-9119-cc6767b9fcb2	1	I know that being used_in_cooking is necessary for many things (a/an) cream does or is used for. 	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	affording_activity-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
8fdcb623-9b7e-47cb-b87e-0d1ab3f71b06	1	You can find (a/an) cream which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) cream usually has. The range of uses is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=58F63022	variability_open-used_in_cooking-cream	Agree or disagree (run5_pilot-experiment3-batch3-70-70)
