quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
97cf7481-363a-4cb6-b512-b817db26b671	1	Usually, (a/an) bacon is not juicy, but there could be a highly unusual situation in which (a/an) bacon is juicy.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	unusual-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
780b2096-d681-4dc3-83fe-afac0c9f12b0	1	You can find (a/an) bacon which is juicy. Juicy is one of many possible qualities (a/an) bacon usually has. The range of qualities is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_open-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
2d215027-e9a6-40ce-b63c-851dba3bcf39	1	I could say (a/an) bacon is juicy, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	creative-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
8abad69e-cde0-4c7f-bb6a-73b2e0cac3ec	1	I know that being juicy is necessary for many things (a/an) bacon does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	affording_activity-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
7cdc7480-f235-454a-9fdb-930d71a3b1bf	1	``Juicy'' is one for the first things which come to mind when I hear ``bacon' because juicy is one of the typical qualities of (a/an) bacon'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	typical_of_concept-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
a6330135-9351-4c51-981b-cf59f62efd74	1	You can find (a/an) bacon which is juicy. Juicy is one of a few possible qualities (a/an) bacon usually has. There is only a limited range of possible qualities.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_limited-juicy-bacon	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
f86b8aa8-8a0b-4403-846f-416a08d6c9d1	2	I could say (a/an) cincture is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	creative-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
944a1cfa-8579-4dd1-8330-3993e5bbab7b	2	I think it is impossible for (a/an) cincture to be warm.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	impossible-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
44f494a7-fd7e-4121-aa3f-a3018c3196b1	2	``Cincture'' is one of the first things which come to mind when I hear ``warm' because (a/an) cincture is a typical example of things which are warm'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	typical_of_property-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
27a8d69d-3b2a-4c8c-827b-e3a91a8d610d	2	I know that (a/an) cincture is warm as most or all other things similar to (a/an) cincture are warm. 	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	implied_category-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
ef3b6587-b056-45ff-8c72-c54f328c4ab5	2	You can find (a/an) cincture which is warm. (A/an) cincture is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) chocolate which is bitter. (A/an) chocolate is usually either bitter, a bit more or less bitter or the opposite of bitter.	You can find (a/an) diamond which is soft. (A/an) diamond is usually either soft, a bit more or less soft or the opposite of soft.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_open-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
20f7583e-450e-492a-ac5a-8c68d7862f63	2	I think (a/an) cincture can be warm, but this is rare or uncommon.	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	rare-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
d4ece14e-2c0c-4030-9007-68b0e99607a6	2	You can find (a/an) cincture which is warm. (A/an) cincture is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_limited-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
58597f12-ccc5-4730-af11-5cadd54578b4	2	Usually, (a/an) cincture is not warm, but there could be a highly unusual situation in which (a/an) cincture is warm.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	unusual-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
6d108134-880b-4483-8948-17411fe86ead	2	``Warm'' is one for the first things which come to mind when I hear ``cincture' because warm is one of the typical qualities of (a/an) cincture'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	typical_of_concept-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
d62799ac-1c78-4c48-8463-6414f7e9dacd	2	I know that being warm is necessary for many things (a/an) cincture does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	affording_activity-warm-cincture	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
c63c80ee-a549-46c7-bad4-54ccb52596e8	1	I know that being used_in_cooking is necessary for many things (a/an) pea does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	affording_activity-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
7126cddb-5abe-43c8-9264-7ba42f336d10	1	``Pea'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) pea is a typical example of things which are used_in_cooking'. 	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	typical_of_property-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
438f1157-8b9c-4b06-bc67-7e26711282a7	1	You can find (a/an) pea which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) pea usually has. There is only a limited range of possible uses.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_limited-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
260ee591-13e1-46c4-8343-635decb6745e	1	You can find (a/an) pea which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) pea usually has. The range of uses is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_open-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
4e73f5bd-f921-4664-b2e7-c465a816aad3	1	``Used_in_cooking'' is one for the first things which come to mind when I hear ``pea' because used_in_cooking is one of the typical uses of (a/an) pea'.	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	typical_of_concept-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
add994f6-fedf-45c8-b1bf-456fcf13cb25	1	I know that (a/an) pea is used_in_cooking as most or all other things similar to (a/an) pea are used_in_cooking. 	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	implied_category-used_in_cooking-pea	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
149967f9-d712-47ed-a051-7546ef3bab0e	1	Usually, (a/an) elderberry is not juicy, but there could be a highly unusual situation in which (a/an) elderberry is juicy.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	unusual-juicy-elderberry	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
d159231a-887f-406a-bedd-704823190d4d	1	You can find (a/an) elderberry which is juicy. Juicy is one of a few possible qualities (a/an) elderberry usually has. There is only a limited range of possible qualities.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=42393618	variability_limited-juicy-elderberry	Agree or disagree (run5_pilot-experiment3-batch4-70-70)
