quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
37600598-0fd4-4b9a-9112-aaaa77c53e05	1	I could say (a/an) cabbage is juicy, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	creative-juicy-cabbage	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
8d0a41d9-6898-4fee-86ac-742eec851d8f	1	I know that (a/an) cabbage is juicy as most or all other things similar to (a/an) cabbage are juicy. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	implied_category-juicy-cabbage	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
2199142e-f8b4-4467-acf3-1ededea738fc	1	You can find (a/an) oven which is blue. Blue is one of many possible colors (a/an) oven usually has. The range of colors is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_open-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
edba44c9-27af-4cbc-8d6d-deb5355220b5	1	``Oven'' is one of the first things which come to mind when I hear ``blue' because (a/an) oven is a typical example of things which are blue'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_property-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
252490da-cf13-453c-9bb9-893e9c58af64	1	You can find (a/an) oven which is blue. Blue is one of a few possible colors (a/an) oven usually has. There is only a limited range of possible colors.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_limited-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
757b191f-3d2a-4f19-9503-c14440ebe39a	1	I think (a/an) oven can be blue, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	rare-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
b46ccd59-9107-4d84-8938-e2fa00e4fb2e	1	I know that (a/an) oven is blue as most or all other things similar to (a/an) oven are blue. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	implied_category-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
37d7585a-406e-4437-8620-56f9f7ceda32	1	Usually, (a/an) oven is not blue, but there could be a highly unusual situation in which (a/an) oven is blue.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	unusual-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
99c545d2-c04f-4940-beee-d576dc4b2cd5	1	``Blue'' is one for the first things which come to mind when I hear ``oven' because blue is one of the typical colors of (a/an) oven'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_concept-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
cc3ae116-feb4-4bf9-b551-7be3b4890181	1	I could say (a/an) oven is blue, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	creative-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
077a0d91-4403-40a8-a234-660ffe3dd0b8	1	I know that being blue is necessary for many things (a/an) oven does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	affording_activity-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
ba9f6d39-c30b-4d39-8e01-22146880c747	1	I think it is impossible for (a/an) oven to be blue.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	impossible-blue-oven	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
729c0cb3-cf88-4ece-a277-be7d18e8fbec	1	I know that (a/an) pyjama is warm as most or all other things similar to (a/an) pyjama are warm. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	implied_category-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
31915cdd-fd4c-4274-81b1-cb0567f9132f	1	I think (a/an) pyjama can be warm, but this is rare or uncommon.	I think (a/an) pizza can be sweet, but this is rare or uncommon.	I think (a/an) pizza can be savory, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	rare-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
3c912b08-43e8-4f1a-b9c3-f30efbe3066d	1	I think it is impossible for (a/an) pyjama to be warm.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	impossible-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
126de899-0b1c-4cfe-87fc-057c2bbe90ca	1	I know that being warm is necessary for many things (a/an) pyjama does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	affording_activity-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
8b2ffa2c-d66d-40ff-9dc0-26aeda1ba935	1	I could say (a/an) pyjama is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	creative-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
3dd83de9-a06c-4fd7-98f2-5b4c582f676e	1	You can find (a/an) pyjama which is warm. (A/an) pyjama is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) chocolate which is bitter. (A/an) chocolate is usually either bitter, a bit more or less bitter or the opposite of bitter.	You can find (a/an) diamond which is soft. (A/an) diamond is usually either soft, a bit more or less soft or the opposite of soft.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_open-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
5a4aa0db-9f6f-4e7d-a822-7dcbec0b3a26	1	You can find (a/an) pyjama which is warm. (A/an) pyjama is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_limited-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
99c67cff-d670-48c1-beb1-2e1a60c385ac	1	``Warm'' is one for the first things which come to mind when I hear ``pyjama' because warm is one of the typical qualities of (a/an) pyjama'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Bright'' is one for the first things which come to mind when I hear ``mug' because bright is one of the typical appearances of (a/an) mug'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_concept-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
298d83ce-5a3f-4749-abbf-6aa7e7a4cf8a	1	Usually, (a/an) pyjama is not warm, but there could be a highly unusual situation in which (a/an) pyjama is warm.	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	unusual-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
db4cb56e-0d28-4da7-b3c1-3ec99ce46080	1	``Pyjama'' is one of the first things which come to mind when I hear ``warm' because (a/an) pyjama is a typical example of things which are warm'. 	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_property-warm-pyjama	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
d02d754f-d4bc-47ee-9114-b2aa81756fb3	1	Usually, (a/an) biscuit is not juicy, but there could be a highly unusual situation in which (a/an) biscuit is juicy.	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	unusual-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
07454a60-72cd-4f3a-8ffb-98a72b1062b3	1	You can find (a/an) biscuit which is juicy. Juicy is one of a few possible qualities (a/an) biscuit usually has. There is only a limited range of possible qualities.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_limited-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
e8cd2ac5-67c9-4a6f-b2b0-8a65de6ed616	1	I think (a/an) biscuit can be juicy, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	rare-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
af5c96d4-012d-42fd-bfa2-215d357a65f8	1	I could say (a/an) biscuit is juicy, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	creative-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
a94bcd6b-8fa9-494f-844b-73843e5fd1e4	1	I know that (a/an) biscuit is juicy as most or all other things similar to (a/an) biscuit are juicy. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	implied_category-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
f9b7328a-82b9-48e6-8af0-a45e4b04f5c7	1	You can find (a/an) biscuit which is juicy. Juicy is one of many possible qualities (a/an) biscuit usually has. The range of qualities is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_open-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
ebecf932-54ae-43c5-8163-150c0d028bb8	1	``Biscuit'' is one of the first things which come to mind when I hear ``juicy' because (a/an) biscuit is a typical example of things which are juicy'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_property-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
c9bc346b-203e-4f29-b5b9-43ba89a0860f	1	``Juicy'' is one for the first things which come to mind when I hear ``biscuit' because juicy is one of the typical qualities of (a/an) biscuit'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_concept-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
72eef644-24d2-473e-b521-89a730691895	1	I know that being juicy is necessary for many things (a/an) biscuit does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	affording_activity-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
517cde32-5dba-49fe-a612-83e8966b438a	1	I think it is impossible for (a/an) biscuit to be juicy.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	impossible-juicy-biscuit	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
0d6f4247-bb52-4f33-871e-d68edac7ba0b	1	I know that (a/an) dogbane is blue as most or all other things similar to (a/an) dogbane are blue. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	implied_category-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
5b0b7d54-7ba1-4d68-acf6-b2812c54b089	1	``Dogbane'' is one of the first things which come to mind when I hear ``blue' because (a/an) dogbane is a typical example of things which are blue'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_property-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
893432c7-dec2-458b-8f54-efcd43214a96	1	Usually, (a/an) dogbane is not blue, but there could be a highly unusual situation in which (a/an) dogbane is blue.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	unusual-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
e6abca19-1b60-4ccf-9b13-c58ea7d6c514	1	I think it is impossible for (a/an) dogbane to be blue.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	impossible-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
5f4a5eae-040b-4afe-8ccb-f65bcdedad1f	1	``Blue'' is one for the first things which come to mind when I hear ``dogbane' because blue is one of the typical colors of (a/an) dogbane'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	typical_of_concept-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
cc3da437-b988-446f-8a53-a3f6504349dd	1	I think (a/an) dogbane can be blue, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	rare-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
95f66404-966b-4c5e-a852-7792869bf043	1	I know that being blue is necessary for many things (a/an) dogbane does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	affording_activity-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
dfaea86b-fe9c-4a71-a77c-ad91e3f1270c	1	You can find (a/an) dogbane which is blue. Blue is one of many possible colors (a/an) dogbane usually has. The range of colors is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=460F6C9E	variability_open-blue-dogbane	Agree or disagree (run5_pilot-experiment3-batch2-70-70)
