label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
pos,cold,conceptnet,not_certain,0.25367637,-,True,-,bob,bob,103826,True,True,False,8,8,12,0.1,0.24165591418912105,homonyms_also_same_pos,non-met,abs-conc,False,,,,81ef10a6-a88f-11e9-80c0-acde48001122,ac615506-ce46-11e9-8a6e-acde48001122
neg,hot,conceptnet,not_certain,0.2582519772,-,True,-,steam,steam,71855,True,True,True,4,6,7,0.2222222222222222,0.2642857142857143,homonyms_only_different_pos,met non-met,abs,True,552,545,308,81ef10cc-a88f-11e9-bd38-acde48001122,ac71cb84-ce46-11e9-8a6e-acde48001122
neg,is_hot,cslb,not_certain,0.2643770121,-,True,-,toaster,toaster,903,True,True,True,1,0,2,0.36363636363636365,0.36363636363636365,mon,,conc,True,579,520,,81ef10f6-a88f-11e9-b19f-acde48001122,ac72b68e-ce46-11e9-8a6e-acde48001122
neg,is_hot,cslb,not_certain,0.2644607288,-,True,-,mug,mug,1390,True,True,True,3,0,5,0.125,0.22725215817321084,homonyms_only_different_pos,,abs-conc,True,576,527,,81ef1146-a88f-11e9-a286-acde48001122,ac6d2ee4-ce46-11e9-8a6e-acde48001122
neg,neg_met,manually_included,certain,0.2707975064,-,True,-,happiness,happiness,17035,True,True,True,0,0,2,0.7142857142857143,0.7142857142857143,mon,,abs,True,295,581,333,81ef1178-a88f-11e9-9526-acde48001122,ac66aa92-ce46-11e9-8a6e-acde48001122
neg,is_hot is_cold is_hot is_cold,cslb manually_included,certain,0.2919219525,-,True,-,tea,tea,41766,True,True,True,3,0,5,0.1,0.2978814683768244,poly,non-met,abs-conc,True,609,572,,81ef1198-a88f-11e9-a50a-acde48001122,ac72665c-ce46-11e9-8a6e-acde48001122
pos,cold,conceptnet,not_certain,0.2945006303,-,True,-,tile,tile,9920,True,True,True,1,0,4,0.5555555555555556,0.5787037037037037,homonyms_only_different_pos,,conc,True,,,,81ef11d2-a88f-11e9-be78-acde48001122,ac72a996-ce46-11e9-8a6e-acde48001122
pos,cold,conceptnet,not_certain,0.2978348008,-,True,-,river,river,810697,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,585,565,,81ef11fa-a88f-11e9-a756-acde48001122,ac70336e-ce46-11e9-8a6e-acde48001122
neg,is_hot hot,cslb conceptnet,not_certain,0.2982660797,-,True,-,coffee,coffee,42783,True,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,True,613,625,292,81ef1236-a88f-11e9-9c52-acde48001122,ac628412-ce46-11e9-8a6e-acde48001122
neg,is_hot,cslb,not_certain,0.3010830411,-,True,-,kettle,kettle,4052,True,True,True,1,0,4,0.125,0.28495475113122176,poly,,abs-conc,True,602,551,274,81ef125e-a88f-11e9-bdfa-acde48001122,ac680f86-ce46-11e9-8a6e-acde48001122
neg,neg,manually_included,certain,0.3024341577,-,True,-,heating,heating,22413,True,True,True,1,0,6,0.2222222222222222,0.2573696145124717,mon,non-met,conc,True,,,,81ef1286-a88f-11e9-83cb-acde48001122,ac66d30a-ce46-11e9-8a6e-acde48001122
neg,hot,conceptnet,not_certain,0.3050524055,-,True,-,flame,flame,16929,True,True,True,2,4,4,0.14285714285714285,0.1865079365079365,homonyms_only_different_pos,non-met,conc,True,582,551,261,81ef12b8-a88f-11e9-974e-acde48001122,ac657c12-ce46-11e9-8a6e-acde48001122
pos,cold,conceptnet,not_certain,0.3079293519,-,True,-,space,space,322609,True,True,True,4,9,10,0.125,0.3778448403448404,homonyms_only_different_pos,met non-met,abs-conc,True,381,576,319,81ef12e2-a88f-11e9-babb-acde48001122,ac718ca0-ce46-11e9-8a6e-acde48001122
neg,hot,conceptnet,not_certain,0.3098610155,-,True,-,fireplaces,fireplace,2349,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,81ef1308-a88f-11e9-8f44-acde48001122,ac656e66-ce46-11e9-8a6e-acde48001122
neg,is_hot hot,cslb conceptnet,not_certain,0.3117322595,-,True,-,stove,stove,4198,True,True,True,1,0,4,0.16666666666666666,0.3214285714285714,homonyms_only_different_pos,,conc,True,591,525,297,81ef1346-a88f-11e9-a682-acde48001122,ac71e79a-ce46-11e9-8a6e-acde48001122
neg,is_hot is_cold is_hot is_cold,cslb manually_included,certain,0.3134435031,-,True,-,soup,soup,12179,True,True,True,2,0,4,0.13333333333333333,0.26666666666666666,poly,,abs-conc,True,615,576,,81ef136c-a88f-11e9-9b5a-acde48001122,ac718732-ce46-11e9-8a6e-acde48001122
neg,is_hot,cslb,not_certain,0.3276412668,-,True,-,oven,oven,5535,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,593,577,236,81ef13a8-a88f-11e9-a5c1-acde48001122,ac6deffa-ce46-11e9-8a6e-acde48001122
neg,is_hot,cslb,not_certain,0.3310148926,-,True,-,candle,candle,5981,True,True,True,2,0,3,0.10526315789473684,0.10526315789473684,poly,non-met,abs-conc,True,565,544,,81ef13d0-a88f-11e9-9f5b-acde48001122,ac61d670-ce46-11e9-8a6e-acde48001122
pos,cold,conceptnet,not_certain,0.3339835848,-,True,-,alaska,alaska,44672,True,True,False,0,0,1,1.0,1.0,,non-met,n,False,,,,81ef13ee-a88f-11e9-addf-acde48001122,ac602b68-ce46-11e9-8a6e-acde48001122
neg,hot,conceptnet,not_certain,0.341541776,-,True,-,lava,lava,15425,True,True,True,0,0,1,1.0,1.0,poly,,abs,True,,,,81ef1428-a88f-11e9-99bf-acde48001122,ac6bf2a4-ce46-11e9-8a6e-acde48001122
pos,cold,conceptnet,not_certain,0.3459628853,-,True,-,moon,moon,75421,True,True,True,3,0,9,0.1111111111111111,0.3189659512027933,poly,non-met,abs-conc-n,True,581,585,,81ef1452-a88f-11e9-bc04-acde48001122,ac6d13aa-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3465572376,-,True,-,ulcerated,ulcerated,102,True,False,False,0,0,3,0.2857142857142857,0.2857142857142857,,,-,False,,,,81ef147a-a88f-11e9-9311-acde48001122,81eefd82-a88f-11e9-9163-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3466272039,-,True,-,nushagak,nushagak,110,False,False,True,0,0,0,None,,,,-,False,,,,81ef14ac-a88f-11e9-aa70-acde48001122,81ef0066-a88f-11e9-879a-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3466795827,-,True,-,milk,milk,42123,True,True,True,2,4,7,0.2,0.41507936507936516,homonyms_only_different_pos,non-met,abs-conc-n,True,670,588,,81ef14de-a88f-11e9-a892-acde48001122,ac6cde9e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3468348034,-,True,-,ep,ep,72519,False,False,True,0,0,0,None,,,,-,False,,,,81ef1538-a88f-11e9-a453-acde48001122,81eefae4-a88f-11e9-a8f7-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3469925268,-,True,-,baijiu,baijiu,105,False,False,True,0,0,0,None,,,,-,False,,,,81ef1568-a88f-11e9-a1c9-acde48001122,81eef062-a88f-11e9-8e32-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3470121081,-,True,-,bubbles,bubble,6508,True,True,True,2,5,9,0.11764705882352941,0.28071864710796596,homonyms_only_different_pos,met,abs-conc,True,,,,81ef1588-a88f-11e9-a06b-acde48001122,ac619ebc-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.347066846,-,True,-,warm,warm,41491,True,False,False,4,5,13,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,met non-met,-,False,,613,,81ef15c6-a88f-11e9-82fb-acde48001122,ac73bc3c-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3471377141,-,True,-,32f,32f,213,False,False,False,0,0,0,None,,,,-,False,,,,81ef15ec-a88f-11e9-9829-acde48001122,81eef17a-a88f-11e9-b91c-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3471443322,-,True,-,surface,surface,183235,True,True,True,5,4,10,0.10526315789473684,0.3037180001705285,homonyms_only_different_pos,met non-met,abs-conc,True,447,573,378,81ef1614-a88f-11e9-92b1-acde48001122,ac72284a-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3472695591,-,True,-,upstairs,upstairs,6858,True,True,False,1,0,4,None,,homonyms_only_different_pos,non-met,conc,False,,,,81ef1650-a88f-11e9-aaf1-acde48001122,ac7361c4-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3473887591,-,True,-,amundsenscott,amundsenscott,111,False,False,False,0,0,0,None,,,,-,False,,,,81ef1678-a88f-11e9-9599-acde48001122,81eef7a6-a88f-11e9-81cf-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3473893036,-,True,-,candy,candy,16606,True,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,True,602,559,,81ef16a8-a88f-11e9-bb4f-acde48001122,ac61d6fc-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.347537202,-,True,-,iliamna,iliamna,136,True,True,True,0,0,1,1.0,1.0,,,abs,True,,,,81ef16dc-a88f-11e9-9462-acde48001122,81ef0b92-a88f-11e9-921b-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.347540028,-,True,-,tummy,tummy,255,True,True,True,1,0,2,0.5555555555555556,0.5555555555555556,mon,,conc,True,,,,81ef16fa-a88f-11e9-a963-acde48001122,ac730d3c-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3476248455,-,True,-,iceberg,iceberg,2181,True,True,True,1,0,2,0.25,0.25,mon,,conc,True,,406,,81ef1736-a88f-11e9-80df-acde48001122,ac6747c2-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3476908301,-,True,-,undercoat,undercoat,395,True,True,False,2,0,4,0.4,0.525925925925926,mon,,abs-conc,False,,,,81ef175e-a88f-11e9-a974-acde48001122,ac733424-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3477224418,-,True,-,snowbank,snowbank,137,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef1786-a88f-11e9-943e-acde48001122,81ef032c-a88f-11e9-be23-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3477920426,-,True,-,parotoid,parotoid,119,False,False,True,0,0,0,None,,,,-,False,,,,81ef17b8-a88f-11e9-9277-acde48001122,81ef0ae8-a88f-11e9-bec4-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3478659503,-,True,-,tistos,tistos,189,False,False,True,0,0,0,None,,,,-,False,,,,81ef17e2-a88f-11e9-9812-acde48001122,81eef118-a88f-11e9-978e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3478761274,-,True,-,firn,firn,141,False,False,False,0,0,0,None,,,,-,False,,,,81ef181c-a88f-11e9-addb-acde48001122,81ef0912-a88f-11e9-b5e2-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3478927865,-,True,-,indoors,indoor,4999,True,False,True,1,0,2,None,,mon,,-,False,,,,81ef1846-a88f-11e9-876e-acde48001122,ac678a8e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3480413535,-,True,-,0.5square,0.5square,140,False,False,False,0,0,0,None,,,,-,False,,,,81ef186c-a88f-11e9-b273-acde48001122,81ef0c34-a88f-11e9-afdb-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3480968684,-,True,-,bathyal,bathyal,103,True,False,True,0,0,1,1.0,1.0,,,-,False,,,,81ef189e-a88f-11e9-aaf8-acde48001122,81ef0570-a88f-11e9-89d2-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3482681744,-,True,-,guttering,gutter,111,True,True,False,3,0,8,0.1111111111111111,0.2585264222648124,homonyms_only_different_pos,non-met,abs-conc,False,,,,81ef18c6-a88f-11e9-8dcc-acde48001122,ac6687a6-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3484279888,-,True,-,perithecia,perithecia,146,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef18ee-a88f-11e9-ab21-acde48001122,81eef6de-a88f-11e9-affa-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3485137324,-,True,-,cottongrass,cottongrass,105,False,False,True,0,0,0,None,,,,-,False,,,,81ef191e-a88f-11e9-b55c-acde48001122,81ef0480-a88f-11e9-a7f8-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3486882506,-,True,-,sisurcana,sisurcana,104,False,False,True,0,0,0,None,,,,-,False,,,,81ef1948-a88f-11e9-baf9-acde48001122,81eef39e-a88f-11e9-8403-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3487048273,-,True,-,puddle,puddle,1464,True,True,True,4,3,12,0.16666666666666666,0.21572430418584262,homonyms_only_different_pos,non-met,conc,True,604,521,,81ef1986-a88f-11e9-8814-acde48001122,ac6f5854-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.348994142,-,True,-,arendelle,arendelle,131,False,False,True,0,0,0,None,,,,-,False,,,,81ef19ca-a88f-11e9-93cf-acde48001122,81eefbc0-a88f-11e9-bd27-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3493770429,-,True,-,pragelato,pragelato,108,False,False,True,0,0,0,None,,,,-,False,,,,81ef19f4-a88f-11e9-b517-acde48001122,81eef3c8-a88f-11e9-a691-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3494782588,-,True,-,snowfalls,snowfall,692,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,81ef1a2e-a88f-11e9-8341-acde48001122,ac716bd0-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3494978588,-,True,-,atole,atole,150,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef1a58-a88f-11e9-bb65-acde48001122,81eefde6-a88f-11e9-9c77-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3495636895,-,True,-,soda,soda,7315,True,True,True,2,0,2,0.4,0.4,poly,non-met,abs,True,600,536,,81ef1a7e-a88f-11e9-b30b-acde48001122,ac71727e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3498396261,-,True,-,biosignatures,biosignature,109,False,False,True,0,0,0,None,,,,-,False,,,,81ef1aba-a88f-11e9-9a66-acde48001122,81eef562-a88f-11e9-8230-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3498871281,-,True,-,cakes,cake,4849,True,True,True,2,5,4,0.26666666666666666,0.3174603174603175,homonyms_only_different_pos,met non-met,conc,True,,,,81ef1b00-a88f-11e9-bacf-acde48001122,ac61c5c2-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3499443681,-,True,-,srkapp,srkapp,120,False,False,True,0,0,0,None,,,,-,False,,,,81ef1b34-a88f-11e9-9ff3-acde48001122,81eeffba-a88f-11e9-bcd7-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.350021166,-,True,-,pouring,pour,4027,True,False,False,3,6,6,0.18181818181818182,0.2694757094757095,poly,met non-met,-,False,,,,81ef1c2c-a88f-11e9-b9d0-acde48001122,ac6ef594-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3502034098,-,True,-,cracks,crack,6608,True,True,True,10,24,24,0.10526315789473684,0.2445748984222138,homonyms_only_different_pos,met non-met,abs-conc,True,,,,81ef1cd8-a88f-11e9-b445-acde48001122,ac631a44-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3502596863,-,True,-,pillows,pillow,1284,True,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,True,,,,81ef1d46-a88f-11e9-a497-acde48001122,ac6e9d38-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3505126681,-,True,-,warmer,warm,8358,True,False,False,4,5,13,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,met non-met,-,False,,,,81ef1e1e-a88f-11e9-b5d7-acde48001122,ac73bc3c-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3505886752,-,True,-,mentzelia,mentzelia,105,True,True,True,0,0,1,1.0,1.0,,,abs,True,,,,81ef1e66-a88f-11e9-838e-acde48001122,81eefa58-a88f-11e9-aefc-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3509145049,-,True,-,buffish,buffish,103,False,False,True,0,0,0,None,,,,-,False,,,,81ef1ea2-a88f-11e9-bae5-acde48001122,81ef08f4-a88f-11e9-aa20-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3509454003,-,True,-,thermosphere,thermosphere,197,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,81ef1ed4-a88f-11e9-a434-acde48001122,81eef724-a88f-11e9-ab99-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3509976458,-,True,-,shyok,shyok,101,False,False,True,0,0,0,None,,,,-,False,,,,81ef1f06-a88f-11e9-a1bf-acde48001122,81ef04c6-a88f-11e9-b8d9-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3510758439,-,True,-,imnaha,imnaha,104,False,False,True,0,0,0,None,,,,-,False,,,,81ef1f38-a88f-11e9-8072-acde48001122,81ef084a-a88f-11e9-87cc-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3511507403,-,True,-,lefse,lefse,111,False,False,False,0,0,0,None,,,,-,False,,,,81ef1f92-a88f-11e9-a3de-acde48001122,81ef05ac-a88f-11e9-800e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3512151801,-,True,-,chelipeds,cheliped,133,False,False,True,0,0,0,None,,,,-,False,,,,81ef2028-a88f-11e9-9381-acde48001122,81ef00ca-a88f-11e9-a75c-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3513421943,-,True,-,chocolate,chocolate,19564,True,True,True,1,0,3,0.13333333333333333,0.2723646723646724,homonyms_only_different_pos,non-met,abs-conc,True,576,560,,81ef205a-a88f-11e9-8108-acde48001122,ac6237be-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3514251111,-,True,-,outdoors,outdoors,7667,True,True,False,0,0,2,None,,homonyms_only_different_pos,,conc,False,,,,81ef2098-a88f-11e9-9f7c-acde48001122,ac6de776-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3514495334,-,True,-,toilet,toilet,10036,True,True,True,2,0,4,0.10526315789473684,0.21157980736154114,poly,non-met,abs-conc,True,586,567,,81ef20be-a88f-11e9-9e4b-acde48001122,ac72ba4e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3515265199,-,True,-,balloons,balloon,6121,True,True,True,4,4,4,0.14285714285714285,0.33458646616541354,homonyms_only_different_pos,,conc,True,,,,81ef20e6-a88f-11e9-b492-acde48001122,ac60d946-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3515571038,-,True,-,shoes,shoe,21972,True,True,True,2,0,5,0.5263157894736842,0.5937392500859993,homonyms_only_different_pos,non-met,conc,True,,,,81ef2118-a88f-11e9-8164-acde48001122,ac71042e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.351603513,-,True,-,cake,cake,13460,True,True,True,2,5,4,0.26666666666666666,0.3174603174603175,homonyms_only_different_pos,met non-met,conc,True,624,594,214,81ef214a-a88f-11e9-a145-acde48001122,ac61c5c2-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3516751099,-,True,-,topcoat,topcoat,116,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,,,,81ef217a-a88f-11e9-8121-acde48001122,ac72c43a-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.351692642,-,True,-,involucral,involucral,101,False,False,False,0,0,0,None,,,,-,False,,,,81ef21ae-a88f-11e9-858f-acde48001122,81eef274-a88f-11e9-a19f-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3517858102,-,True,-,eggshells,eggshell,310,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,81ef21cc-a88f-11e9-9c53-acde48001122,ac64ad1e-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3520104866,-,True,-,sky,sky,68976,True,True,True,0,1,2,None,,homonyms_only_different_pos,non-met,conc,True,542,607,,81ef2208-a88f-11e9-be5b-acde48001122,ac714704-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3521151266,-,True,-,grates,grate,451,True,True,True,4,5,8,0.11764705882352941,0.2705470999588647,homonyms_only_different_pos,non-met,abs-conc,True,,,,81ef2230-a88f-11e9-8fcd-acde48001122,ac666226-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3525788274,-,True,-,sanitizer,sanitizer,122,False,False,True,0,0,0,None,,,,-,False,,,,81ef2258-a88f-11e9-bf37-acde48001122,81eef1de-a88f-11e9-bf6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3526894804,-,True,-,chamferboards,chamferboard,100,False,False,True,0,0,0,None,,,,-,False,,,,81ef228a-a88f-11e9-a36e-acde48001122,81eef2d8-a88f-11e9-a5b0-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3527820986,-,True,-,melting,melt,10390,True,True,False,2,9,7,0.18181818181818182,0.3056902356902357,poly,non-met,conc,False,,,,81ef22ba-a88f-11e9-8647-acde48001122,ac6cbcfc-ce46-11e9-8a6e-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3533999104,-,True,-,aglossa,aglossa,116,False,False,False,0,0,0,None,,,,-,False,,,,81ef22ee-a88f-11e9-9e67-acde48001122,81ef0a02-a88f-11e9-a762-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3535411593,-,True,-,68f,68f,173,False,False,False,0,0,0,None,,,,-,False,,,,81ef231e-a88f-11e9-908d-acde48001122,81eef206-a88f-11e9-b80d-acde48001122
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.353611406,-,True,-,supratemporal,supratemporal,160,False,False,True,0,0,0,None,,,,-,False,,,,81ef233e-a88f-11e9-8bce-acde48001122,81ef099e-a88f-11e9-904c-acde48001122
