label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
neg,blue,conceptnet,not_certain,0.1550212029,-0,True,-0,shy,shy,10056,True,True,False,4,4,6,0.2222222222,0.2222222222,homonyms_also_same_pos,non-met,abs,False,,,,81f0d6d4-a88f-11e9-b0d0-acde48001122,ac7116bc-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.1569638224,-0,True,-0,rook,rook,2930,True,True,False,2,0,3,0.32,0.32,homonyms_also_same_pos,,conc,False,,,,81f0d706-a88f-11e9-a251-acde48001122,ac704480-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.1693820131,-0,True,-0,humans,human,86390,True,True,True,1,0,4,None,,homonyms_only_different_pos,non-met,conc,True,,,,81f0d724-a88f-11e9-8bd3-acde48001122,ac672f8a-ce46-11e9-8a6e-acde48001122
neg,is_blue,veale_simile,not_certain,0.1704743606,-0,True,-0,jay,jay,46167,True,True,False,1,0,2,0.48,0.48,mon,,conc-n,False,,,,81f0d762-a88f-11e9-9622-acde48001122,ac67ebbe-ce46-11e9-8a6e-acde48001122
neg,is_black black,conceptnet veale_simile,not_certain,0.1710652283,-0,True,-0,night,night,326741,True,True,True,2,7,8,0.2222222222,0.4300797359,poly,non-met,abs-n,True,496,636,222,81f0d788-a88f-11e9-9d61-acde48001122,ac6d7106-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.1712545091,-0,True,-0,pit,pit,36018,True,True,True,7,4,14,0.1111111111,0.4085711871,homonyms_also_same_pos,non-met,abs-conc,True,593,493,314,81f0d7b0-a88f-11e9-a24e-acde48001122,ac6ea88c-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.1728470828,-0,True,-0,parka,parka,1051,True,True,True,0,0,1,1,1,poly,,conc,True,,,,81f0d7e2-a88f-11e9-ab85-acde48001122,ac6e295c-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.1772466975,-0,True,-0,tires,tire,10107,True,True,True,2,4,5,0.1538461538,0.2235366485,homonyms_only_different_pos,,conc,True,,,,81f0d814-a88f-11e9-9acf-acde48001122,ac72b210-ce46-11e9-8a6e-acde48001122
neg,is_black,mcrae,not_certain,0.1790041646,-0,True,neg-is_black-some,cannon,cannon,29118,True,True,True,3,0,8,0.0909090909,0.3188091524,homonyms_only_different_pos,,abs-conc,True,604,498,,81f0d846-a88f-11e9-ba6e-acde48001122,ac61d882-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.1791686964,-0,True,-0,tar,tar,9890,True,True,True,2,0,3,0.2105263158,0.2105263158,homonyms_only_different_pos,non-met,abs-conc,True,597,491,,81f0d878-a88f-11e9-97e3-acde48001122,ac725ebe-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.1806651786,-0,True,-0,cricket,cricket,121039,True,True,True,2,0,3,0.0869565217,0.0869565217,homonyms_also_same_pos,non-met,abs-conc,True,,,,81f0d898-a88f-11e9-a8b2-acde48001122,ac632a0c-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.1812472605,-0,True,-0,tank,tank,77579,True,True,True,6,9,8,0.1176470588,0.3673233715,poly,non-met,abs-conc,True,581,511,,81f0d8d2-a88f-11e9-a95d-acde48001122,ac725afe-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.1817535542,-0,True,-0,clarinet,clarinet,9397,True,True,True,0,0,1,1,1,mon,,conc,True,633,464,,81f0d8fa-a88f-11e9-97f0-acde48001122,ac625bb8-ce46-11e9-8a6e-acde48001122
neg,red,conceptnet,not_certain,0.1824875625,-0,True,-0,bloodstone,bloodstone,523,True,True,True,0,0,1,1,1,,,abs,True,,,,81f0d918-a88f-11e9-9fbe-acde48001122,81f0cb9e-a88f-11e9-ac0a-acde48001122
neg,is_red,cslb,not_certain,0.1825011569,-0,True,-0,robin,robin,49512,True,True,True,1,0,2,0.9285714286,0.9285714286,poly,non-met,conc,True,637,487,233,81f0d954-a88f-11e9-a757-acde48001122,ac703904-ce46-11e9-8a6e-acde48001122
neg,is_red,mcrae,not_certain,0.1842655571,-0,True,neg-is_red-some,ambulance,ambulance,15418,True,True,True,0,0,1,1,1,mon,non-met,conc,True,595,499,,81f0d97a-a88f-11e9-809a-acde48001122,ac6040f8-ce46-11e9-8a6e-acde48001122
neg,green,conceptnet,not_certain,0.1872959649,-0,True,-0,leafs,leafs,8730,True,True,True,0,0,6,0.25,0.2857142857,,,abs-conc,True,,,,81f0d9b8-a88f-11e9-b1da-acde48001122,81f0c194-a88f-11e9-9cff-acde48001122
neg,is_yellow is_red,cslb cslb_crowd_neg,certain,0.1879026502,-0,True,-0,heart,heart,185139,True,True,True,3,12,10,0.1176470588,0.24629587,poly,met non-met,abs-conc,True,605,578,281,81f0d9e2-a88f-11e9-b478-acde48001122,ac66cd38-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.1948667488,-0,True,-0,cloak,cloak,4920,True,True,True,1,6,5,0.25,0.3818277311,homonyms_only_different_pos,non-met,conc,True,543,423,,81f0da08-a88f-11e9-9b41-acde48001122,ac626aa4-ce46-11e9-8a6e-acde48001122
neg,red,conceptnet,not_certain,0.1952621975,-0,True,-0,jeeps,jeep,1452,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0da46-a88f-11e9-b057-acde48001122,ac67edc6-ce46-11e9-8a6e-acde48001122
pos,is_yellow is_red,cslb mcrae,not_certain,0.2018847342,-0,True,pos-is_yellow-some,bus,bus,129573,True,True,True,4,4,7,0.1052631579,0.333516873,homonyms_only_different_pos,non-met,abs-conc,True,,,,81f0da6c-a88f-11e9-98f1-acde48001122,ac61b442-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.2034652938,-0,True,-0,blackboard,blackboard,1243,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0da94-a88f-11e9-8244-acde48001122,ac61390e-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.2037559899,-0,True,-0,nightmare,nightmare,9318,True,True,True,2,0,2,0.2222222222,0.2222222222,poly,met non-met,abs,True,,,,81f0dac6-a88f-11e9-a4e7-acde48001122,ac6d7354-ce46-11e9-8a6e-acde48001122
neg,red green,conceptnet,not_certain,0.2064621414,-0,True,-0,car,car,294557,True,True,True,1,4,5,0.4761904762,0.6434791524,poly,non-met,conc,True,622,634,197,81f0daee-a88f-11e9-b304-acde48001122,ac61e142-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb veale_simile,not_certain,0.2064624126,-0,True,-0,fox,fox,107080,True,True,True,3,3,10,0.0909090909,0.330621991,homonyms_only_different_pos,,abs-conc-n,True,605,501,283,81f0db28-a88f-11e9-83ce-acde48001122,ac65bf4c-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2066114131,-0,True,-0,piano,piano,93430,True,True,True,1,0,4,0.1176470588,0.1176470588,homonyms_only_different_pos,non-met,abs-conc,True,615,545,253,81f0db52-a88f-11e9-b632-acde48001122,ac6e8c1c-ce46-11e9-8a6e-acde48001122
neg,red,conceptnet,not_certain,0.2082043816,-0,True,-0,cars,car,145951,True,True,True,1,4,5,0.4761904762,0.6434791524,poly,non-met,conc,True,,,,81f0db7a-a88f-11e9-816d-acde48001122,ac61e142-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.2095134788,-0,True,-0,jaguars,jaguar,7180,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0dbb6-a88f-11e9-afe5-acde48001122,ac67e70e-ce46-11e9-8a6e-acde48001122
neg,is_black is_blue,cslb,not_certain,0.2096688379,-0,True,-0,jeans,jean,6584,True,True,True,1,0,2,0.5882352941,0.5882352941,,non-met,conc,True,,,,81f0dbde-a88f-11e9-8a3b-acde48001122,ac67ed3a-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.2102246936,-0,True,-0,cinder,cinder,2161,True,True,False,0,0,1,1,1,poly,,conc,False,579,382,,81f0dc06-a88f-11e9-ad2f-acde48001122,ac624f06-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb,not_certain,0.2105875284,-0,True,-0,tongue,tongue,22392,True,True,True,5,0,10,0.1052631579,0.2273338949,poly,non-met,abs-conc,True,634,531,,81f0dc38-a88f-11e9-b65b-acde48001122,ac72bf94-ce46-11e9-8a6e-acde48001122
neg,is_black,mcrae,not_certain,0.216725449,-0,True,neg-is_black-some,bra,bra,3176,True,True,True,0,0,1,1,1,mon,non-met,conc,True,629,575,,81f0dc62-a88f-11e9-bd01-acde48001122,ac617932-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2171345988,-0,True,-0,calf,calf,5828,True,True,True,2,0,4,0.2,0.3166666667,homonyms_also_same_pos,,abs-conc,True,592,511,,81f0dc9c-a88f-11e9-bb9e-acde48001122,ac61c842-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.217280724,-0,True,-0,coal,coal,87631,True,True,True,2,3,5,0.1818181818,0.2544191919,homonyms_only_different_pos,,conc,True,584,513,278,81f0dcc6-a88f-11e9-92ac-acde48001122,ac6278e6-ce46-11e9-8a6e-acde48001122
neg,is_blue,veale_simile,not_certain,0.2196949378,-0,True,-0,lagoon,lagoon,12591,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0dcec-a88f-11e9-a69f-acde48001122,ac683984-ce46-11e9-8a6e-acde48001122
neg,is_green is_blue,cslb,not_certain,0.2200469287,-0,True,-0,eye,eye,95221,True,True,True,3,5,6,0.1176470588,0.2130882353,homonyms_only_different_pos,met non-met,abs-conc,True,634,611,167,81f0dd1e-a88f-11e9-92c5-acde48001122,ac65244c-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.221876071,-0,True,-0,wand,wand,2909,True,True,True,1,0,4,0.1111111111,0.3416666667,mon,,abs-conc,True,570,381,272,81f0dd50-a88f-11e9-83ad-acde48001122,ac73b6e2-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.2237690457,-0,True,-0,moss,moss,19891,True,True,True,0,0,1,1,1,poly,,conc,True,575,436,,81f0dd6e-a88f-11e9-b922-acde48001122,ac6d1de6-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.2260222237,-0,True,-0,miner,miner,7798,True,True,True,0,0,1,1,1,poly,,conc,True,551,521,,81f0dda8-a88f-11e9-8439-acde48001122,ac6ce74a-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.2264067502,-0,True,-0,jeep,jeep,5546,True,True,True,0,0,1,1,1,mon,,conc,True,622,564,,81f0ddd2-a88f-11e9-9732-acde48001122,ac67edc6-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2287349376,-0,True,-0,wetsuit,wetsuit,331,False,False,True,0,0,0,None,,,,-0,False,,,,81f0de0c-a88f-11e9-8246-acde48001122,81f0bf34-a88f-11e9-9b5c-acde48001122
neg,blue,conceptnet,not_certain,0.2292724997,-0,True,-0,dress,dress,39768,True,True,True,6,12,21,0.1666666667,0.2528561796,homonyms_only_different_pos,non-met,conc,True,595,588,222,81f0de36-a88f-11e9-a8fa-acde48001122,ac645fbc-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2293889898,-0,True,-0,gown,gown,4847,True,True,True,1,0,6,0.1176470588,0.5196543163,poly,non-met,abs-conc,True,586,515,,81f0de5e-a88f-11e9-8e1c-acde48001122,ac6657b8-ce46-11e9-8a6e-acde48001122
pos,is_yellow,cslb,not_certain,0.2309256661,-0,True,-0,pyramid,pyramid,17132,True,True,True,2,0,7,0.125,0.1925645342,poly,met,abs-n,True,615,386,397,81f0deae-a88f-11e9-bb4c-acde48001122,ac6f7d5c-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.2310479438,-0,True,-0,hose,hose,4659,True,True,True,2,0,4,0.5263157895,0.6175438596,homonyms_also_same_pos,,conc,True,596,449,314,81f0dee2-a88f-11e9-97f8-acde48001122,ac671c7a-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2310746553,-0,True,-0,limousine,limousine,2816,True,True,True,0,0,1,1,1,mon,,conc,True,624,505,,81f0defe-a88f-11e9-9d4e-acde48001122,ac6c280a-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb veale_simile,not_certain,0.2338951318,-0,True,-0,panther,panther,10500,True,True,True,1,0,3,0.8125,0.8514784946,poly,,conc,True,,,,81f0df3a-a88f-11e9-b22d-acde48001122,ac6e1b56-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2341162279,-0,True,-0,starling,starling,2647,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0df62-a88f-11e9-b407-acde48001122,ac71c2ec-ce46-11e9-8a6e-acde48001122
neg,red,conceptnet,not_certain,0.2348528219,-0,True,-0,clothing,clothing,47373,True,True,True,0,0,4,0.2,0.2166666667,mon,non-met,conc,True,570,614,,81f0dfba-a88f-11e9-b54c-acde48001122,ac627292-ce46-11e9-8a6e-acde48001122
neg,is_red,mcrae,not_certain,0.2351161342,-0,True,neg-is_red-some,barn,barn,22098,True,True,True,2,0,2,0.125,0.125,poly,met,abs-conc,True,614,466,289,81f0dfe4-a88f-11e9-9748-acde48001122,ac60ea08-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb veale_simile,not_certain,0.2355185616,-0,True,-0,raven,raven,11726,True,True,True,1,0,5,0.2222222222,0.2943121693,poly,,conc,True,,,,81f0e00c-a88f-11e9-8d4f-acde48001122,ac6fad54-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.2392291538,-0,True,-0,couch,couch,5000,True,True,True,1,0,4,0.4761904762,0.5793650794,homonyms_only_different_pos,,abs-conc,True,578,521,,81f0e03e-a88f-11e9-9965-acde48001122,ac6308e2-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.239840235,-0,True,-0,crow,crow,15515,True,True,True,4,3,9,0.0909090909,0.2197710328,homonyms_also_same_pos,,abs-conc-n,True,590,490,308,81f0e070-a88f-11e9-bbe8-acde48001122,ac63379a-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.240486977,-0,True,-0,leopards,leopard,3688,True,True,True,1,0,2,0.16,0.16,mon,,abs-conc,True,,,,81f0e08c-a88f-11e9-977a-acde48001122,ac6c0ca8-ce46-11e9-8a6e-acde48001122
neg,is_blue,veale_simile,not_certain,0.2408314781,-0,True,-0,iceberg,iceberg,2181,True,True,True,1,0,2,0.25,0.25,mon,,conc,True,,406,,81f0e0ca-a88f-11e9-94b1-acde48001122,ac6747c2-ce46-11e9-8a6e-acde48001122
pos,is_yellow is_black,cslb,not_certain,0.2438055763,-0,True,-0,taxi,taxi,18419,True,True,True,2,0,3,0.25,0.25,homonyms_only_different_pos,non-met,conc,True,,,,81f0e0f4-a88f-11e9-aca4-acde48001122,ac72658a-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2464285032,-0,True,-0,tights,tight,1030,True,False,True,5,0,16,None,,homonyms_only_different_pos,met non-met,-0,False,,,,81f0e12e-a88f-11e9-aaef-acde48001122,ac72a78e-ce46-11e9-8a6e-acde48001122
neg,blue,conceptnet,not_certain,0.2508723998,-0,True,-0,diamond,diamond,49117,True,True,True,3,0,6,0.1,0.2717131063,poly,,abs-conc,True,610,512,339,81f0e162-a88f-11e9-906b-acde48001122,ac63c0b6-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb veale_simile,not_certain,0.2517836309,-0,True,-0,herring,herring,7294,True,True,True,1,0,2,0.1904761905,0.1904761905,poly,,conc,True,617,425,397,81f0e1a6-a88f-11e9-92cc-acde48001122,ac66e980-ce46-11e9-8a6e-acde48001122
neg,green blue,conceptnet,not_certain,0.2537304819,-0,True,-0,eyes,eye,78628,True,True,True,3,5,6,0.1176470588,0.2130882353,homonyms_only_different_pos,met non-met,abs-conc,True,,,,81f0e1e2-a88f-11e9-b715-acde48001122,ac65244c-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.2538048707,-0,True,-0,fir,fir,7722,True,True,True,1,0,2,0.1904761905,0.1904761905,poly,,abs-conc,True,442,407,,81f0e20a-a88f-11e9-bdee-acde48001122,ac656b14-ce46-11e9-8a6e-acde48001122
neg,blue,conceptnet,not_certain,0.2552483827,-0,True,-0,water,water,586090,True,True,True,6,12,10,0.1818181818,0.34977749,homonyms_only_different_pos,non-met,abs-conc,True,616,641,153,81f0e234-a88f-11e9-a916-acde48001122,ac73c646-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb mcrae,not_certain,0.2561696746,-0,True,neg-is_red-most,brick,brick,66010,True,True,True,2,0,2,0.5,0.5,poly,non-met,conc,True,610,529,261,81f0e26e-a88f-11e9-a30e-acde48001122,ac618b3e-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2565771102,-0,True,-0,rhino,rhino,5858,True,True,True,0,0,1,1,1,,,conc,True,,,,81f0e298-a88f-11e9-a20e-acde48001122,81f0cbe4-a88f-11e9-aecf-acde48001122
neg,is_blue,cslb veale_simile,not_certain,0.2587649402,-0,True,-0,dolphin,dolphin,8641,True,True,True,2,0,2,0.5625,0.5625,mon,non-met,conc,True,,,,81f0e2d2-a88f-11e9-89e6-acde48001122,ac641b88-ce46-11e9-8a6e-acde48001122
pos,is_yellow,veale_simile,not_certain,0.2591098772,-0,True,-0,sun,sun,141986,True,True,True,3,0,7,0.0952380952,0.2774699673,homonyms_only_different_pos,met non-met,abs-conc-n,True,617,635,181,81f0e2fa-a88f-11e9-a4bf-acde48001122,ac72183c-ce46-11e9-8a6e-acde48001122
neg,green,conceptnet,not_certain,0.2604356111,-0,True,-0,jade,jade,10914,True,True,True,3,0,7,0.08,0.1966293184,homonyms_also_same_pos,,abs-conc,True,570,359,572,81f0e322-a88f-11e9-95d8-acde48001122,ac67e682-ce46-11e9-8a6e-acde48001122
neg,blue is_blue,conceptnet veale_simile,not_certain,0.2612646696,-0,True,-0,sky,sky,68976,True,True,True,0,1,2,None,,homonyms_only_different_pos,non-met,conc,True,542,607,,81f0e374-a88f-11e9-a339-acde48001122,ac714704-ce46-11e9-8a6e-acde48001122
pos,pos,manually_included,certain,0.2615852268,-0,True,-0,crane,crane,17753,True,True,True,2,0,6,0.3636363636,0.4592889377,homonyms_only_different_pos,non-met,conc-n,True,606,428,350,81f0e39a-a88f-11e9-9918-acde48001122,ac631d8c-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2637372794,-0,True,-0,stockings,stocking,3531,True,True,True,1,0,9,0.1111111111,0.4488455988,poly,non-met,abs-conc,True,,,,81f0e3c2-a88f-11e9-88b5-acde48001122,ac71de26-ce46-11e9-8a6e-acde48001122
neg,is_black,mcrae,not_certain,0.2652358493,-0,True,neg-is_black-some,boots,boot,14607,True,True,True,5,20,9,0.0869565217,0.2410615191,homonyms_also_same_pos,met non-met,abs-conc,True,,,,81f0e3f4-a88f-11e9-97d3-acde48001122,ac616726-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.2668341826,-0,True,-0,sand,sand,51782,True,True,True,2,0,4,0.125,0.2046296296,homonyms_only_different_pos,non-met,abs-n,True,616,519,217,81f0e426-a88f-11e9-9423-acde48001122,ac707ab8-ce46-11e9-8a6e-acde48001122
neg,is_green is_blue,cslb veale_simile,not_certain,0.2668365618,-0,True,-0,kingfisher,kingfisher,3016,True,True,True,0,0,1,1,1,mon,non-met,conc,True,,,,81f0e462-a88f-11e9-8c63-acde48001122,ac682250-ce46-11e9-8a6e-acde48001122
neg,is_blue,veale_simile,not_certain,0.2671550563,-0,True,-0,lark,lark,3703,True,True,True,2,0,5,0.0909090909,0.497039997,homonyms_also_same_pos,met,abs-conc,True,578,436,,81f0e48a-a88f-11e9-b33e-acde48001122,ac6be94e-ce46-11e9-8a6e-acde48001122
neg,is_red,veale_simile,not_certain,0.2682976875,-0,True,-0,flame,flame,16929,True,True,True,2,4,4,0.1428571429,0.1865079365,homonyms_only_different_pos,non-met,conc,True,582,551,261,81f0e4b4-a88f-11e9-816b-acde48001122,ac657c12-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb mcrae,not_certain,0.2700677473,-0,True,neg-is_black-some,bear,bear,69793,True,True,True,8,17,15,0.1818181818,0.3037520817,homonyms_only_different_pos,met non-met,conc,True,585,526,,81f0e4e4-a88f-11e9-af74-acde48001122,ac60fd7c-ce46-11e9-8a6e-acde48001122
neg,blue,conceptnet,not_certain,0.2713212315,-0,True,-0,chameleons,chameleon,793,True,True,True,1,0,3,0.380952381,0.4865800866,poly,,conc-n,True,,,,81f0e50c-a88f-11e9-b82a-acde48001122,ac6214be-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.272319712,-0,True,-0,thundercloud,thundercloud,101,True,True,True,0,0,1,1,1,mon,,conc,True,,,,81f0e534-a88f-11e9-b53d-acde48001122,ac72a11c-ce46-11e9-8a6e-acde48001122
neg,red,conceptnet,not_certain,0.27265814,-0,True,-0,yoyo,yoyo,484,False,False,True,0,0,0,None,,mon,,-0,False,,,,81f0e566-a88f-11e9-b3d3-acde48001122,ac743608-ce46-11e9-8a6e-acde48001122
neg,is_black,cslb,not_certain,0.2736988313,-0,True,-0,lantern,lantern,11966,True,True,True,0,0,1,1,1,poly,,conc,True,630,441,,81f0e598-a88f-11e9-b54f-acde48001122,ac6be642-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb,not_certain,0.2739746371,-0,True,-0,lips,lip,9324,True,True,True,2,0,5,0.1111111111,0.201643324,poly,non-met,abs-conc,True,,,,81f0e5ca-a88f-11e9-8e9d-acde48001122,ac6c2ff8-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.2765370422,-0,True,-0,cats,cat,29328,True,True,True,3,3,10,0.08,0.3308159837,poly,met non-met,abs-conc,True,,,,81f0e610-a88f-11e9-a978-acde48001122,ac61f7c2-ce46-11e9-8a6e-acde48001122
neg,green,conceptnet,not_certain,0.2766842607,-0,True,-0,lawn,lawn,14438,True,True,True,0,4,1,1,1,homonyms_also_same_pos,non-met,conc,True,588,534,,81f0e638-a88f-11e9-bd8a-acde48001122,ac6bf3ee-ce46-11e9-8a6e-acde48001122
neg,is_black is_red,cslb,not_certain,0.2773793742,-0,True,-0,hair,hair,67185,True,True,True,3,0,6,0.1428571429,0.3297985348,poly,non-met,abs-conc,True,583,575,,81f0e668-a88f-11e9-95df-acde48001122,ac6692c8-ce46-11e9-8a6e-acde48001122
neg,is_black,mcrae,not_certain,0.2783497502,-0,True,neg-is_black-some,buzzard,buzzard,1878,True,True,True,2,0,2,0.8148148148,0.8148148148,poly,,conc,True,,,,81f0e69c-a88f-11e9-a2e9-acde48001122,ac61bb7c-ce46-11e9-8a6e-acde48001122
neg,is_green,cslb,not_certain,0.2792086673,-0,True,-0,elm,elm,10141,True,True,True,1,0,2,0.2105263158,0.2105263158,poly,,abs-conc,True,579,456,367,81f0e6ba-a88f-11e9-8f34-acde48001122,ac64bd5e-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb,not_certain,0.2796929197,-0,True,-0,jam,jam,23933,True,True,True,6,4,11,0.1,0.1866547033,homonyms_also_same_pos,non-met,abs-conc,True,563,529,,81f0e714-a88f-11e9-ac5f-acde48001122,ac67e7ea-ce46-11e9-8a6e-acde48001122
neg,black,conceptnet,not_certain,0.2801699443,-0,True,-0,ink,ink,15096,True,True,True,2,5,5,0.1666666667,0.2708333333,mon,,abs,True,608,542,,81f0e746-a88f-11e9-a97c-acde48001122,ac67a3b6-ce46-11e9-8a6e-acde48001122
neg,red is_red,conceptnet veale_simile,not_certain,0.2821987604,-0,True,-0,ruby,ruby,16054,True,True,False,1,0,4,0.1052631579,0.1832358674,poly,,abs-conc,False,594,445,397,81f0e778-a88f-11e9-9e7b-acde48001122,ac70574a-ce46-11e9-8a6e-acde48001122
neg,is_black,veale_simile,not_certain,0.2829442951,-0,True,-0,bat,bat,33122,True,True,True,4,15,10,0.1,0.3531565657,homonyms_also_same_pos,,abs-conc,True,564,514,,81f0e79e-a88f-11e9-8116-acde48001122,ac60f278-ce46-11e9-8a6e-acde48001122
