label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
pos/neg,vegetable,wn_hypernym,not_certain,0.1334916925,-,True,-,cos,cos,3796,True,True,False,2,0,6,0.1111111111111111,0.2605418649691095,homonyms_only_different_pos,non-met,abs-conc-n,False,,,,81ef88e2-a88f-11e9-9581-acde48001122,ac63036a-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1342166991,-,True,-,date,date,218586,True,True,True,5,13,13,0.125,0.2938421958158799,homonyms_also_same_pos,non-met,abs-conc,True,514,613,314,81ef890a-a88f-11e9-9a3a-acde48001122,ac63679c-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1420708944,-,True,-,kail,kail,262,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,,,conc,True,,,,81ef893a-a88f-11e9-add7-acde48001122,81ef6d08-a88f-11e9-a4b2-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.142434816,-,True,-,brazil,brazil,104815,True,True,False,1,0,2,0.2608695652173913,0.2608695652173913,,non-met,conc-n,False,,,,81ef896e-a88f-11e9-aae3-acde48001122,ac6180a8-ce46-11e9-8a6e-acde48001122
neg,is_sweet,cslb_crowd_neg,certain,0.1439101899,-,True,-,porsche,porsche,10517,False,False,True,0,0,0,None,,,non-met,-,False,,,,81ef899e-a88f-11e9-8a65-acde48001122,ac6ee496-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1445065852,-,True,-,mangold,mangold,548,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef89c8-a88f-11e9-975a-acde48001122,81ef6902-a88f-11e9-99a2-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1482768108,-,True,-,windfall,windfall,1105,True,True,True,2,0,2,0.14285714285714285,0.14285714285714285,poly,,abs-conc,True,,,,81ef89f0-a88f-11e9-82eb-acde48001122,ac74014c-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1522354866,-,True,-,saskatoon,saskatoon,5883,True,True,True,0,0,2,0.2857142857142857,0.2857142857142857,,,conc-n,True,,,,81ef8a2c-a88f-11e9-8957-acde48001122,81ef7fa8-a88f-11e9-95f6-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1536502536,-,True,-,pip,pip,3366,True,True,True,5,0,8,0.08695652173913043,0.2446942327949193,homonyms_also_same_pos,,abs-conc,True,,,,81ef8a54-a88f-11e9-ba45-acde48001122,ac6ea490-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1550779621,-,True,-,chou,chou,1977,True,True,False,0,0,3,0.10526315789473684,0.2553606237816764,,,abs-conc,False,,,,81ef8a7a-a88f-11e9-9c55-acde48001122,81ef51a6-a88f-11e9-acc0-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1564155654,-,True,-,jak,jak,1541,True,True,False,0,0,1,0.8181818181818182,0.8181818181818182,,,conc,False,,,,81ef8aae-a88f-11e9-864d-acde48001122,81ef7d28-a88f-11e9-a698-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1566939712,-,True,-,capitulum,capitulum,213,True,True,True,1,0,3,0.3333333333333333,0.4953703703703703,,,conc,True,,,,81ef8ad8-a88f-11e9-9370-acde48001122,81ef54ee-a88f-11e9-8520-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1613685818,-,True,-,chile,chile,46784,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,,,conc-n,True,,,,81ef8b12-a88f-11e9-a187-acde48001122,81ef52dc-a88f-11e9-aa8e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1696275308,-,True,-,pyrene,pyrene,300,True,True,True,1,0,2,0.17391304347826086,0.17391304347826086,,,abs-conc,True,,,,81ef8b3a-a88f-11e9-8cc9-acde48001122,81ef8392-a88f-11e9-88c2-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1782736706,-,True,-,cling,cling,1269,True,True,False,1,4,4,0.2857142857142857,0.33968253968253964,poly,,conc,False,,,,81ef8b62-a88f-11e9-8aa9-acde48001122,ac62684c-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1860970513,-,True,-,jack,jack,145981,True,True,True,9,8,14,0.08695652173913043,0.34526130593339976,poly,non-met,abs-conc,True,552,472,414,81ef8b94-a88f-11e9-97d0-acde48001122,ac67e448-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1864338443,-,True,-,hip,hip,71363,True,True,True,2,0,6,0.21052631578947367,0.3649577374809573,homonyms_also_same_pos,non-met,abs-conc,True,,,,81ef8bba-a88f-11e9-adca-acde48001122,ac66fa2e-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.187465248,-,True,-,savoy,savoy,11776,True,True,False,1,0,2,0.2222222222222222,0.2222222222222222,mon,,conc-n,False,,,,81ef8be4-a88f-11e9-8449-acde48001122,ac708a12-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1875333026,-,True,-,bosc,bosc,312,True,True,False,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,False,,,,81ef8c18-a88f-11e9-8ae2-acde48001122,81ef5322-a88f-11e9-8fbd-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1880551929,-,True,-,romaine,romaine,849,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,81ef8c48-a88f-11e9-b241-acde48001122,81ef72da-a88f-11e9-a8af-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1920594262,-,True,-,spike,spike,16888,True,True,True,5,6,17,0.09523809523809523,0.31607134657482716,homonyms_also_same_pos,non-met,abs-conc,True,572,471,353,81ef8c7a-a88f-11e9-bb16-acde48001122,ac719c36-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.1926010372,-,True,-,swede,swede,1818,True,True,True,1,0,3,0.18181818181818182,0.32085561497326204,mon,non-met,conc,True,,,,81ef8ca2-a88f-11e9-9e90-acde48001122,ac723736-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1928850961,-,True,-,blackheart,blackheart,345,True,True,True,0,0,2,0.08695652173913043,0.08695652173913043,,,abs-conc,True,,,,81ef8cca-a88f-11e9-a807-acde48001122,81ef62e2-a88f-11e9-9f76-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1938863759,-,True,-,anjou,anjou,3976,True,True,True,0,0,2,0.3157894736842105,0.3157894736842105,,,conc-n,True,,,,81ef8cfa-a88f-11e9-98c2-acde48001122,81ef5052-a88f-11e9-b27d-acde48001122
pos,is_sweet,cslb cslb_crowd_pos,certain,0.194281696,-,True,-,dates,date,84737,True,True,True,5,13,13,0.125,0.2938421958158799,homonyms_also_same_pos,non-met,abs-conc,True,,,,81ef8d2e-a88f-11e9-be1d-acde48001122,ac63679c-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.1947970627,-,True,-,freestone,freestone,727,True,True,True,0,0,1,0.8181818181818182,0.8181818181818182,mon,,conc,True,,,,81ef8d4c-a88f-11e9-927f-acde48001122,ac65cb7c-ce46-11e9-8a6e-acde48001122
pos,pos,manually_included,certain,0.1992055253,-,True,-,desert,desert,61444,True,True,True,1,3,4,0.25,0.27777777777777773,homonyms_only_different_pos,non-met,abs,True,,,,81ef8d88-a88f-11e9-b92e-acde48001122,ac63aea0-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2049241815,-,True,-,pyxis,pyxis,190,True,True,True,0,0,3,0.42105263157894735,0.5030959752321982,,,conc-n,True,,,,81ef8dcc-a88f-11e9-b472-acde48001122,81ef6d6c-a88f-11e9-8543-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2054538226,-,True,-,bacca,bacca,134,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef8e0a-a88f-11e9-8319-acde48001122,81ef5e6c-a88f-11e9-bcca-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2057671083,-,True,-,clementine,clementine,1669,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,,,conc,True,,,,81ef8e34-a88f-11e9-910d-acde48001122,81ef7780-a88f-11e9-a016-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2058471415,-,True,-,ear,ear,21668,True,True,False,2,0,5,0.1,0.21972222222222224,homonyms_also_same_pos,met non-met,abs-conc,False,640,560,,81ef8e5a-a88f-11e9-b537-acde48001122,ac6497c0-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2095809449,-,True,-,flageolet,flageolet,137,True,True,True,2,0,2,0.17391304347826086,0.17391304347826086,mon,,conc,True,,,,81ef8e8c-a88f-11e9-87b7-acde48001122,ac657a82-ce46-11e9-8a6e-acde48001122
pos,pos_met,manually_included,certain,0.2101281284,-,True,-,gift,gift,43021,True,True,True,3,7,5,0.26666666666666666,0.3104166666666667,poly,met non-met,abs,True,533,566,,81ef8ebe-a88f-11e9-b826-acde48001122,ac661f46-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2126930348,-,True,-,greens,green,15901,True,True,True,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,True,,,,81ef8edc-a88f-11e9-9dd8-acde48001122,ac66679e-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2141529814,-,True,-,buckeye,buckeye,2381,True,True,True,1,0,3,0.34782608695652173,0.424744337787816,,,conc,True,,,,81ef8f18-a88f-11e9-a636-acde48001122,81ef6c5e-a88f-11e9-a341-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2154176287,-,True,-,snap,snap,8361,True,True,False,8,10,26,0.09090909090909091,0.25907090230033303,homonyms_only_different_pos,met,abs-conc,False,420,526,,81ef8f40-a88f-11e9-805b-acde48001122,ac7163e2-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2155136248,-,True,-,julienne,julienne,278,True,True,False,1,0,3,0.35294117647058826,0.35294117647058826,,,conc,False,,,,81ef8f74-a88f-11e9-8c1f-acde48001122,81ef7c3a-a88f-11e9-a654-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2186197355,-,True,-,kernel,kernel,11996,True,True,True,2,0,3,0.1111111111111111,0.298845404108562,poly,,abs-conc,True,559,477,,81ef8fa4-a88f-11e9-adf1-acde48001122,ac680edc-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2209191657,-,True,-,leek,leek,1874,True,True,False,1,0,2,0.2,0.2,mon,,conc,False,621,431,389,81ef8fc2-a88f-11e9-ae29-acde48001122,ac6c02a8-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.222744372,-,True,-,barleycorn,barleycorn,200,True,True,True,1,0,2,0.2,0.2,mon,,conc,True,,,,81ef8ffe-a88f-11e9-bdac-acde48001122,ac60e972-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2247918419,-,True,-,marrow,marrow,5359,True,True,True,4,0,5,0.1111111111111111,0.18637497263658254,poly,,abs-conc,True,,,,81ef9026-a88f-11e9-a689-acde48001122,ac6c9d30-ce46-11e9-8a6e-acde48001122
neg,is_sweet,cslb_crowd_neg,certain,0.2261503963,-,True,-,peeler,peeler,350,True,True,True,1,0,3,0.4444444444444444,0.515537209035661,homonyms_also_same_pos,,conc,True,,,,81ef904c-a88f-11e9-b79a-acde48001122,ac6e4fc2-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2279122299,-,True,-,iceberg,iceberg,2181,True,True,True,1,0,2,0.25,0.25,mon,,conc,True,,406,,81ef9080-a88f-11e9-a496-acde48001122,ac6747c2-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2315440592,-,True,-,spud,spud,1041,True,True,True,4,0,4,0.14285714285714285,0.17669172932330826,poly,,conc,True,,,,81ef90b4-a88f-11e9-be51-acde48001122,ac71ae24-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2369879339,-,True,-,chilly,chilly,1433,True,True,False,1,0,4,None,,poly,non-met,conc,False,379,536,,81ef90e4-a88f-11e9-94e1-acde48001122,ac6231ba-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.237494691,-,True,-,pod,pod,8030,True,True,True,4,0,6,0.125,0.2989341350575318,homonyms_only_different_pos,,abs-conc,True,,,,81ef910c-a88f-11e9-822f-acde48001122,ac6ec8b2-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2391604059,-,True,-,filbert,filbert,506,True,True,True,1,0,2,0.2962962962962963,0.2962962962962963,poly,,conc,True,,,,81ef9134-a88f-11e9-9e5e-acde48001122,ac656038-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2428048693,-,True,-,muscat,muscat,3191,True,True,True,1,0,4,0.18181818181818182,0.2706734006734007,,,abs-conc-n,True,,,,81ef9166-a88f-11e9-9987-acde48001122,81ef5a8c-a88f-11e9-842a-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2435448794,-,True,-,green,green,292969,True,True,False,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,False,460,583,225,81ef9198-a88f-11e9-801d-acde48001122,ac66679e-ce46-11e9-8a6e-acde48001122
pos/neg,is_food,cslb,not_certain,0.2445447851,-,True,-,ham,ham,19578,True,True,True,3,0,5,0.23529411764705882,0.3689165409753645,homonyms_only_different_pos,non-met,conc-n,True,554,536,,81ef91b6-a88f-11e9-976b-acde48001122,ac669d5e-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2478862439,-,True,-,goober,goober,197,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef91f4-a88f-11e9-b339-acde48001122,81ef578c-a88f-11e9-b4bd-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2514665901,-,True,-,veg,veg,408,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,81ef9224-a88f-11e9-934f-acde48001122,ac737a4c-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2521796646,-,True,-,morello,morello,1290,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,True,,,,81ef927e-a88f-11e9-bd55-acde48001122,ac6d188c-ce46-11e9-8a6e-acde48001122
pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.2532115117,-,True,-,sultana,sultana,1093,True,True,True,1,0,2,0.6923076923076923,0.6923076923076923,poly,non-met,conc,True,,,,81ef92a6-a88f-11e9-959a-acde48001122,ac7215e4-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2605406464,-,True,-,kale,kale,2429,True,True,True,2,0,3,0.10526315789473684,0.13561681982734614,poly,,abs-conc,True,558,256,575,81ef92c6-a88f-11e9-87c0-acde48001122,ac680734-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2623906779,-,True,-,cayenne,cayenne,1130,True,True,True,1,0,3,0.16666666666666666,0.21428571428571427,,,conc,True,,,,81ef9300-a88f-11e9-ac99-acde48001122,81ef5688-a88f-11e9-8b05-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2633367353,-,True,-,cob,cob,1485,True,True,True,2,0,4,0.26666666666666666,0.45904937973903487,poly,,conc,True,,,,81ef9346-a88f-11e9-b8ef-acde48001122,ac627c6a-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2647572151,-,True,-,chard,chard,1007,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,poly,,conc,True,,,,81ef936e-a88f-11e9-9e14-acde48001122,ac621bee-ce46-11e9-8a6e-acde48001122
pos,pos_met,manually_included,certain,0.2649837122,-,True,-,baby,baby,75227,True,True,True,1,0,8,0.1,0.4753510495107133,homonyms_only_different_pos,non-met,abs-conc,True,589,597,,81ef939e-a88f-11e9-81a0-acde48001122,ac60c384-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2674834488,-,True,-,conker,conker,192,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,81ef93c8-a88f-11e9-bca8-acde48001122,ac62cd82-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2690101706,-,True,-,tabasco,tabasco,1682,True,True,True,1,0,3,0.19047619047619047,0.2171152518978606,mon,,conc-n,True,,,,81ef9406-a88f-11e9-95b5-acde48001122,ac724c9e-ce46-11e9-8a6e-acde48001122
pos/neg,is_food,cslb,not_certain,0.2847542737,-,True,-,mussel,mussel,2046,True,True,True,1,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,True,618,396,414,81ef942c-a88f-11e9-93b5-acde48001122,ac6d3b28-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2851965842,-,True,-,chinquapin,chinquapin,227,True,True,True,1,0,3,0.32,0.5188888888888888,,,conc,True,,,,81ef9454-a88f-11e9-b6ab-acde48001122,81ef64d4-a88f-11e9-8102-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2853991351,-,True,-,dewberry,dewberry,190,True,True,True,1,0,2,0.32,0.32,,,conc,True,,,,81ef9486-a88f-11e9-aa01-acde48001122,81ef7a64-a88f-11e9-9e08-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2856333875,-,True,-,citron,citron,4790,True,True,True,1,0,2,0.3076923076923077,0.3076923076923077,poly,,conc,True,,,,81ef94b8-a88f-11e9-83bb-acde48001122,ac62544c-ce46-11e9-8a6e-acde48001122
pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.2882607039,-,True,-,satsuma,satsuma,1892,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,True,,,,81ef94d8-a88f-11e9-b54a-acde48001122,ac7085a8-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2883146009,-,True,-,grain,grain,31164,True,True,True,5,0,15,0.09523809523809523,0.2527422972771176,poly,,abs-conc,True,,,,81ef9530-a88f-11e9-9e90-acde48001122,ac665a4c-ce46-11e9-8a6e-acde48001122
pos/neg,is_food,cslb,not_certain,0.2898748645,-,True,-,scallop,scallop,886,True,True,True,5,0,9,0.10526315789473684,0.19090161483253587,homonyms_only_different_pos,,abs-conc,True,,,,81ef9558-a88f-11e9-95e9-acde48001122,ac708dbe-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2903336603,-,True,-,hackberry,hackberry,416,True,True,True,1,0,2,0.34782608695652173,0.34782608695652173,,,conc,True,,,,81ef9594-a88f-11e9-a98f-acde48001122,81ef5962-a88f-11e9-83c6-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2928562756,-,True,-,pome,pome,389,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef95ba-a88f-11e9-bd37-acde48001122,81ef5836-a88f-11e9-a8bc-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2933860969,-,True,-,seed,seed,50034,True,True,True,6,13,13,0.1111111111111111,0.24843995014273654,homonyms_only_different_pos,met,abs-conc,True,611,514,,81ef95e4-a88f-11e9-ae98-acde48001122,ac70bd02-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.2969959205,-,True,-,cress,cress,538,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,mon,,conc,True,,,,81ef9618-a88f-11e9-8bef-acde48001122,ac632854-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.2995443813,-,True,-,huckleberry,huckleberry,1357,True,True,True,2,0,3,0.3333333333333333,0.5169082125603864,mon,,conc,True,,,,81ef963e-a88f-11e9-baf7-acde48001122,ac672c92-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.3042128572,-,True,-,cocoanut,cocoanut,242,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,81ef9666-a88f-11e9-a989-acde48001122,81ef6e34-a88f-11e9-88b2-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.3055557241,-,True,-,sprout,sprout,1681,True,True,False,2,0,4,0.16666666666666666,0.20098039215686275,homonyms_only_different_pos,non-met,conc,False,,,,81ef96a2-a88f-11e9-afe2-acde48001122,ac71ad7a-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.3058870697,-,True,-,mandarin,mandarin,12350,True,True,True,4,0,6,0.08695652173913043,0.32079122532642507,poly,,abs-conc,True,,,,81ef96ca-a88f-11e9-b2cb-acde48001122,ac6c8700-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.3070807493,-,True,-,parsnip,parsnip,299,True,True,True,2,0,3,0.21052631578947367,0.28460038986354774,poly,,conc,True,,,,81ef96fa-a88f-11e9-8839-acde48001122,ac6e2d30-ce46-11e9-8a6e-acde48001122
pos/neg,fruit,wn_hypernym,not_certain,0.309228465,-,True,-,wintergreen,wintergreen,520,True,True,True,2,0,3,0.3333333333333333,0.4747474747474747,mon,,conc,True,,,,81ef972e-a88f-11e9-8cd4-acde48001122,ac7406b0-ce46-11e9-8a6e-acde48001122
pos/neg,vegetable,wn_hypernym,not_certain,0.309664875,-,True,-,chips,chip,13806,True,True,True,7,19,14,0.08695652173913043,0.23007466891657508,homonyms_only_different_pos,non-met,abs-conc,True,,,,81ef974c-a88f-11e9-b348-acde48001122,ac6234bc-ce46-11e9-8a6e-acde48001122
