property,lemma,label,certainty,sources_str
warm,hat,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,anklet,neg/pos,not_certain,wikipedia_sgns_model
warm,vest,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,sealskin,neg/pos,not_certain,wikipedia_sgns_model
warm,linen,neg/pos,not_certain,wikipedia_sgns_model
warm,shirt,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,sporran,neg/pos,not_certain,wikipedia_sgns_model
warm,lapel,neg/pos,not_certain,wikipedia_sgns_model
warm,topcoat,neg/pos,not_certain,wikipedia_sgns_model
warm,handkerchief,neg/pos,not_certain,wikipedia_sgns_model
warm,waistband,neg/pos,not_certain,wikipedia_sgns_model
warm,overcoat,neg/pos,not_certain,wikipedia_sgns_model
warm,loincloth,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,underwear,neg/pos,not_certain,wikipedia_sgns_model
warm,undergarment,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,ankle,neg/pos,not_certain,wikipedia_sgns_model
warm,calfskin,neg/pos,not_certain,wikipedia_sgns_model
warm,waist,neg/pos,not_certain,wikipedia_sgns_model
warm,cassock,neg/pos,not_certain,wikipedia_sgns_model
warm,sheepskin,neg/pos,not_certain,wikipedia_sgns_model
warm,deerskin,neg/pos,not_certain,wikipedia_sgns_model
warm,nightgown,neg/pos,not_certain,wikipedia_sgns_model
warm,undershirt,neg/pos,not_certain,wikipedia_sgns_model
warm,flannel,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,neckerchief,neg/pos,not_certain,wikipedia_sgns_model
warm,waistcoat,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,miniskirt,neg/pos,not_certain,wikipedia_sgns_model
warm,suit,neg/pos,not_certain,wikipedia_sgns_model
warm,uniform,neg/pos,not_certain,wikipedia_sgns_model
warm,sandal,neg/pos,not_certain,wikipedia_sgns_model
warm,hair,neg/pos,not_certain,wikipedia_sgns_model
warm,blanket,neg/pos,not_certain,wikipedia_sgns_model
warm,cincture,neg/pos,not_certain,wikipedia_sgns_model
warm,trouser,neg/pos,not_certain,wikipedia_sgns_model
warm,tailcoat,neg/pos,not_certain,wikipedia_sgns_model
warm,bootie,neg/pos,not_certain,wikipedia_sgns_model
warm,headgear,neg/pos,not_certain,wikipedia_sgns_model
warm,shoe,neg/pos,not_certain,wikipedia_sgns_model
warm,gown,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,epaulet,neg/pos,not_certain,wikipedia_sgns_model
warm,bodice,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,clothing,neg/pos,not_certain,wikipedia_sgns_model
warm,attire,neg/pos,not_certain,wikipedia_sgns_model
warm,cloth,neg/pos,not_certain,wikipedia_sgns_model
warm,bathrobe,neg/pos,not_certain,wikipedia_sgns_model
warm,jean,neg/pos,not_certain,wikipedia_sgns_model
warm,pullover,neg/pos,not_certain,wikipedia_sgns_model
warm,leather,neg/pos,not_certain,wikipedia_sgns_model
warm,feather,neg/pos,not_certain,wikipedia_sgns_model
warm,coverall,neg/pos,not_certain,wikipedia_sgns_model
warm,shalwar,neg/pos,not_certain,wikipedia_sgns_model
warm,turban,neg/pos,not_certain,wikipedia_sgns_model
warm,collar,neg/pos,not_certain,wikipedia_sgns_model
warm,galosh,neg/pos,not_certain,wikipedia_sgns_model
warm,earring,neg/pos,not_certain,wikipedia_sgns_model
warm,necktie,neg/pos,not_certain,wikipedia_sgns_model
warm,spandex,neg/pos,not_certain,wikipedia_sgns_model
warm,shoulder,neg/pos,not_certain,wikipedia_sgns_model
warm,headdress,neg/pos,not_certain,wikipedia_sgns_model
warm,sleeve,neg/pos,not_certain,wikipedia_sgns_model
warm,pantie,neg/pos,not_certain,wikipedia_sgns_model
warm,mortarboard,neg/pos,not_certain,wikipedia_sgns_model
warm,salwar,neg/pos,not_certain,wikipedia_sgns_model
warm,corset,neg/pos,not_certain,wikipedia_sgns_model
warm,denim,neg/pos,not_certain,wikipedia_sgns_model
warm,legging,neg/pos,not_certain,wikipedia_sgns_model
warm,outfit,neg/pos,not_certain,wikipedia_sgns_model
warm,turtleneck,neg/pos,not_certain,wikipedia_sgns_model
warm,kimono,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
warm,breech,neg/pos,not_certain,wikipedia_sgns_model
warm,overall,neg/pos,not_certain,wikipedia_sgns_model
warm,surcoat,neg/pos,not_certain,wikipedia_sgns_model
warm,grosgrain,neg/pos,not_certain,wikipedia_sgns_model
warm,sunglass,neg/pos,not_certain,wikipedia_sgns_model
warm,pajama,neg/pos,not_certain,wikipedia_sgns_model
warm,jumpsuit,neg/pos,not_certain,wikipedia_sgns_model
warm,strap,neg/pos,not_certain,wikipedia_sgns_model
warm,taffeta,neg/pos,not_certain,wikipedia_sgns_model
warm,bandana,neg/pos,not_certain,wikipedia_sgns_model
hot,table,neg,certain,manually_included
hot,problem,neg,certain,manually_included
hot,happiness,neg,certain,manually_included
hot,puzzle,neg,certain,manually_included
hot,beer,neg,not_certain,cslb
hot,fridge,neg,not_certain,cslb
hot,ice,neg,not_certain,conceptnet
hot,tile,neg,not_certain,conceptnet
hot,basement,neg,certain,mcrae
hot,nose,neg,not_certain,conceptnet
hot,moon,neg,not_certain,conceptnet
hot,icicle,neg,not_certain,conceptnet
hot,people,neg,not_certain,conceptnet
hot,toe,neg,not_certain,conceptnet
hot,winter,neg,not_certain,conceptnet
hot,lemonade,neg,not_certain,cslb
hot,space,neg,not_certain,conceptnet
hot,water,neg,not_certain,conceptnet
hot,vinyl,neg,not_certain,conceptnet
hot,river,neg,not_certain,conceptnet
hot,outfit,pos,certain,manually_included
hot,tea,pos,certain,cslb manually_included
hot,soup,pos,certain,cslb manually_included
hot,heating,pos,certain,manually_included
hot,fire,pos,certain,conceptnet manually_included
hot,anger,pos,certain,manually_included
hot,bikini,pos,certain,manually_included
hot,argument,pos,certain,manually_included
hot,coffee,pos,certain,cslb conceptnet manually_included
hot,jungle,pos,not_certain,conceptnet
hot,lightning,pos,not_certain,conceptnet
hot,oven,neg/pos/pos,uncertain,wikipedia_sgns_model cslb wikipedia_sgns_model cslb
hot,candle,neg/pos/pos,uncertain,wikipedia_sgns_model cslb wikipedia_sgns_model cslb
hot,mug,pos,not_certain,cslb
hot,toaster,pos,not_certain,cslb
hot,stove,neg/pos/pos,uncertain,wikipedia_sgns_model cslb conceptnet wikipedia_sgns_model cslb conceptnet
hot,steam,pos,not_certain,conceptnet
hot,lava,pos,not_certain,conceptnet
hot,summertime,pos,not_certain,conceptnet
hot,bath,pos,not_certain,cslb
hot,kettle,pos,not_certain,cslb
hot,pie,neg/pos/pos,uncertain,cslb wikipedia_sgns_model cslb wikipedia_sgns_model
hot,fireplace,neg/pos/pos,uncertain,conceptnet wikipedia_sgns_model conceptnet wikipedia_sgns_model
hot,flame,pos,not_certain,conceptnet
hot,spiciness,neg/pos,not_certain,wikipedia_sgns_model
hot,glass,neg/pos,not_certain,wikipedia_sgns_model
hot,freezer,neg/pos,not_certain,wikipedia_sgns_model
hot,cake,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,shower,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,meat,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,lampshade,neg/pos,not_certain,wikipedia_sgns_model
hot,jar,neg/pos,not_certain,wikipedia_sgns_model
hot,enchiladas,neg/pos,not_certain,wikipedia_sgns_model
hot,sauce,neg/pos,not_certain,wikipedia_sgns_model
hot,heat,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,laundry,neg/pos,not_certain,wikipedia_sgns_model
hot,furnace,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,lamp,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,firewood,neg/pos,not_certain,wikipedia_sgns_model
hot,cooker,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,butter,neg/pos,not_certain,wikipedia_sgns_model
hot,pot,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,quesadilla,neg/pos,not_certain,wikipedia_sgns_model
hot,wok,neg/pos,not_certain,wikipedia_sgns_model
hot,bathroom,neg/pos,not_certain,wikipedia_sgns_model
hot,ingredient,neg/pos,not_certain,wikipedia_sgns_model
hot,toast,neg/pos,not_certain,wikipedia_sgns_model
hot,seasoning,neg/pos,not_certain,wikipedia_sgns_model
hot,tortilla,neg/pos,not_certain,wikipedia_sgns_model
hot,dough,neg/pos,not_certain,wikipedia_sgns_model
hot,snack,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,dish,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,griddle,neg/pos,not_certain,wikipedia_sgns_model
hot,grill,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,cooler,neg/pos,not_certain,wikipedia_sgns_model
hot,kitchen,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,bottle,neg/pos,not_certain,wikipedia_sgns_model
hot,soot,neg/pos,not_certain,wikipedia_sgns_model
hot,juice,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,pasta,neg/pos,not_certain,wikipedia_sgns_model
hot,jug,neg/pos,not_certain,wikipedia_sgns_model
hot,tub,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,heater,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,custard,neg/pos,not_certain,wikipedia_sgns_model
hot,barbecue,neg/pos,not_certain,wikipedia_sgns_model
hot,boiler,neg/pos,not_certain,wikipedia_sgns_model
hot,casserole,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,burner,neg/pos,not_certain,wikipedia_sgns_model
hot,geyser,neg/pos,not_certain,wikipedia_sgns_model
hot,chimney,neg/pos,not_certain,wikipedia_sgns_model
hot,kerosene,neg/pos,not_certain,wikipedia_sgns_model
hot,candy,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,smoke,neg/pos,not_certain,wikipedia_sgns_model
hot,vegetable,neg/pos,not_certain,wikipedia_sgns_model
hot,vaporizer,neg/pos,not_certain,wikipedia_sgns_model
hot,skillet,neg/pos,not_certain,wikipedia_sgns_model
hot,vapor,neg/pos,not_certain,wikipedia_sgns_model
hot,pudding,neg/pos,not_certain,wikipedia_sgns_model
hot,dessert,neg/pos,not_certain,wikipedia_sgns_model
hot,chocolate,neg/pos,not_certain,wikipedia_sgns_model
hot,yogurt,neg/pos,not_certain,wikipedia_sgns_model
hot,chutney,neg/pos,not_certain,wikipedia_sgns_model
hot,bread,neg/pos,not_certain,wikipedia_sgns_model
hot,charcoal,neg/pos,not_certain,wikipedia_sgns_model
hot,can,neg/pos,not_certain,wikipedia_sgns_model
hot,hearth,neg/pos,not_certain,wikipedia_sgns_model
hot,bathtub,neg/pos,not_certain,wikipedia_sgns_model
hot,coal,neg/pos,not_certain,wikipedia_sgns_model
hot,condiment,neg/pos,not_certain,wikipedia_sgns_model
hot,tandoor,neg/pos,not_certain,wikipedia_sgns_model
hot,pizza,neg/pos,not_certain,wikipedia_sgns_model
hot,cream,neg/pos,not_certain,wikipedia_sgns_model
hot,atole,neg/pos,not_certain,wikipedia_sgns_model
hot,cheesecloth,neg/pos,not_certain,wikipedia_sgns_model
hot,pancake,neg/pos,not_certain,wikipedia_sgns_model
hot,flowerpot,neg/pos,not_certain,wikipedia_sgns_model
hot,sundae,neg/pos,not_certain,wikipedia_sgns_model
hot,firebox,neg/pos,not_certain,wikipedia_sgns_model
hot,vinaigrette,neg/pos,not_certain,wikipedia_sgns_model
hot,cookware,neg/pos,not_certain,wikipedia_sgns_model
hot,sauna,neg/pos,not_certain,wikipedia_sgns_model
hot,toilet,neg/pos,not_certain,wikipedia_sgns_model
hot,campfire,neg/pos,not_certain,wikipedia_sgns_model
hot,igniter,neg/pos,not_certain,wikipedia_sgns_model
hot,kiln,neg/pos,not_certain,wikipedia_sgns_model
hot,utensil,neg/pos,not_certain,wikipedia_sgns_model
hot,noodle,neg/pos,not_certain,wikipedia_sgns_model
hot,countertop,neg/pos,not_certain,wikipedia_sgns_model
hot,garlic,neg/pos,not_certain,wikipedia_sgns_model
hot,roast,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,flatbread,neg/pos,not_certain,wikipedia_sgns_model
hot,pomade,neg/pos,not_certain,wikipedia_sgns_model
hot,sandwich,neg/pos,not_certain,wikipedia_sgns_model
hot,percolator,neg/pos,not_certain,wikipedia_sgns_model
hot,tray,neg/pos,not_certain,wikipedia_sgns_model
hot,pastry,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,refrigerator,neg/pos,not_certain,wikipedia_sgns_model
hot,popcorn,neg/pos,not_certain,wikipedia_sgns_model
hot,marinade,neg/pos,not_certain,wikipedia_sgns_model
hot,fondue,neg/pos,not_certain,wikipedia_sgns_model
hot,drink,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
hot,bulb,neg/pos,not_certain,wikipedia_sgns_model
hot,cupcake,neg/pos,not_certain,wikipedia_sgns_model
hot,syrup,neg/pos,not_certain,wikipedia_sgns_model
hot,puree,neg/pos,not_certain,wikipedia_sgns_model
hot,fume,neg/pos,not_certain,wikipedia_sgns_model
hot,fruitcake,neg/pos,not_certain,wikipedia_sgns_model
red,carrot,neg,certain,manually_included
red,fear,neg,certain,manually_included
red,blueberry,neg,certain,cslb conceptnet mcrae veale_simile manually_included
red,pit,neg,not_certain,veale_simile
red,lark,neg,not_certain,veale_simile
red,miner,neg,not_certain,veale_simile
red,broccoli,neg,certain,cslb conceptnet mcrae
red,spinach,neg,not_certain,cslb
red,artichoke,neg,not_certain,cslb conceptnet
red,aubergine,neg,not_certain,cslb
red,dog,neg,not_certain,conceptnet
red,ring,neg,not_certain,conceptnet
red,weed,neg,not_certain,conceptnet
red,fir,neg,not_certain,cslb
red,cockroach,neg,not_certain,cslb
red,couch,neg,not_certain,conceptnet
red,sycamore,neg,not_certain,cslb
red,ink,neg,not_certain,conceptnet
red,coffee,neg,not_certain,cslb
red,crypt,neg,not_certain,veale_simile
red,lime,neg,not_certain,conceptnet cslb
red,cat,neg,not_certain,conceptnet
red,gherkin,neg,not_certain,cslb
red,football,neg,not_certain,cslb
red,pansy,neg,not_certain,cslb
red,banana,neg,certain,conceptnet cslb conceptnet mcrae veale_simile
red,glass,neg,not_certain,conceptnet
red,fern,neg,not_certain,cslb
red,leafs,neg,not_certain,conceptnet
red,rhino,neg,not_certain,cslb
red,wand,neg,not_certain,cslb
red,recorder,neg,not_certain,cslb
red,dress,neg,not_certain,conceptnet
red,melon,neg/neg/pos,uncertain,cslb wikipedia_sgns_model cslb wikipedia_sgns_model
red,truffle,neg,not_certain,conceptnet
red,oven,neg,not_certain,veale_simile
red,jade,neg,not_certain,conceptnet
red,elm,neg,not_certain,cslb
red,tiger,neg,not_certain,cslb
red,blackboard,neg,not_certain,veale_simile
red,water,neg,not_certain,conceptnet
red,daisy,neg,not_certain,cslb conceptnet
red,celery,neg,not_certain,cslb
red,frog,neg,not_certain,conceptnet cslb conceptnet
red,clarinet,neg,not_certain,cslb
red,slug,neg,not_certain,cslb
red,crow,neg,not_certain,veale_simile
red,night,neg,not_certain,conceptnet veale_simile
red,sand,neg,not_certain,conceptnet
red,magpie,neg,not_certain,cslb
red,pot,neg,not_certain,veale_simile
red,chameleon,neg,not_certain,conceptnet
red,cheetah,neg,not_certain,cslb
red,egg,neg,not_certain,conceptnet
red,avocado,neg,certain,cslb mcrae
red,pineapple,neg,not_certain,cslb
red,corncob,neg,not_certain,conceptnet
red,eye,neg,not_certain,cslb conceptnet
red,gorilla,neg,not_certain,cslb
red,limousine,neg,not_certain,cslb
red,olive,neg/neg/pos,uncertain,cslb wikipedia_sgns_model cslb wikipedia_sgns_model
red,tomato,pos,certain,conceptnet cslb veale_simile manually_included
red,paint,pos,certain,manually_included
red,strawberry,pos,certain,wikipedia_sgns_model cslb veale_simile manually_included
red,anger,pos,certain,manually_included
red,grapefruit,pos,not_certain,cslb
red,car,pos,not_certain,conceptnet conceptnet
red,lipstick,pos,not_certain,cslb
red,cherry,neg/pos/pos,uncertain,cslb veale_simile wikipedia_sgns_model cslb veale_simile wikipedia_sgns_model
red,wine,pos,not_certain,conceptnet cslb
red,lip,pos,not_certain,cslb
red,squirrel,pos,not_certain,cslb
red,jam,pos,not_certain,cslb
red,rooster,pos,not_certain,veale_simile
red,ambulance,pos,certain,mcrae
red,berry,neg/pos/pos,uncertain,veale_simile wikipedia_sgns_model veale_simile wikipedia_sgns_model
red,balloon,pos,not_certain,conceptnet
red,radish,pos,not_certain,cslb veale_simile
red,cabbage,pos,certain,cslb mcrae
red,flame,pos,not_certain,veale_simile
red,ant,pos,certain,cslb mcrae
red,robin,pos,not_certain,cslb
red,ladybird,pos,not_certain,cslb
red,flower,neg/pos,uncertain,conceptnet conceptnet
red,tongue,pos,not_certain,cslb
red,ketchup,pos,not_certain,cslb
red,crab,pos,not_certain,cslb
red,fox,pos,not_certain,cslb veale_simile
red,currant,neg/pos/pos,uncertain,cslb wikipedia_sgns_model
red,pomegranate,pos,not_certain,conceptnet veale_simile
red,grape,pos,not_certain,cslb conceptnet conceptnet
red,heart,pos,not_certain,cslb
red,onion,neg/pos,uncertain,cslb conceptnet
red,pepper,pos,not_certain,conceptnet conceptnet veale_simile
red,hair,pos,not_certain,cslb
red,watermelon,pos,not_certain,cslb
red,herring,pos,not_certain,cslb veale_simile
red,ruby,pos,not_certain,conceptnet veale_simile conceptnet
red,raspberry,neg/pos/pos,uncertain,cslb veale_simile wikipedia_sgns_model cslb veale_simile wikipedia_sgns_model
red,lobster,pos,not_certain,cslb veale_simile
red,apple,pos,certain,cslb conceptnet mcrae veale_simile
red,jeep,neg/pos,uncertain,conceptnet cslb
red,clothing,pos,not_certain,conceptnet
red,nectarine,pos,not_certain,cslb
red,barn,pos,certain,mcrae
red,bus,pos,certain,cslb mcrae cslb_crowd_pos
red,brick,pos,certain,cslb mcrae
red,carnation,pos,not_certain,cslb
red,geranium,pos,not_certain,cslb
red,beetroot,pos,not_certain,veale_simile
red,peony,pos,not_certain,veale_simile
red,bloodstone,pos,not_certain,conceptnet
red,beet,pos,certain,veale_simile mcrae
red,rhubarb,pos,not_certain,cslb
red,potato,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,spice,neg/pos,not_certain,wikipedia_sgns_model
red,echinocereus,neg/pos,not_certain,wikipedia_sgns_model
red,mamey,neg/pos,not_certain,wikipedia_sgns_model
red,lemon,neg/neg/pos,uncertain,wikipedia_sgns_model cslb veale_simile
red,allspice,neg/pos,not_certain,wikipedia_sgns_model
red,cream,neg/pos,not_certain,wikipedia_sgns_model
red,cucurbit,neg/pos,not_certain,wikipedia_sgns_model
red,sauce,neg/pos,not_certain,wikipedia_sgns_model
red,vine,neg/pos,not_certain,wikipedia_sgns_model
red,lentil,neg/pos,not_certain,wikipedia_sgns_model
red,honey,neg/pos,not_certain,wikipedia_sgns_model
red,wheat,neg/pos,not_certain,wikipedia_sgns_model
red,lewisia,neg/pos,not_certain,wikipedia_sgns_model
red,apricot,neg/neg/pos,uncertain,cslb wikipedia_sgns_model
red,coconut,neg/pos,not_certain,wikipedia_sgns_model
red,lingonberry,neg/pos,not_certain,wikipedia_sgns_model
red,vanilla,neg/pos,not_certain,wikipedia_sgns_model
red,pignut,neg/pos,not_certain,wikipedia_sgns_model
red,candy,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,custard,neg/pos,not_certain,wikipedia_sgns_model
red,blackberry,neg/pos,not_certain,wikipedia_sgns_model
red,juice,neg/pos,not_certain,wikipedia_sgns_model
red,mentzelia,neg/pos,not_certain,wikipedia_sgns_model
red,shiitake,neg/pos,not_certain,wikipedia_sgns_model
red,fenugreek,neg/pos,not_certain,wikipedia_sgns_model
red,shallot,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,chicken,neg/pos,not_certain,wikipedia_sgns_model
red,cowpeas,neg/pos,not_certain,wikipedia_sgns_model
red,garlic,neg/pos,not_certain,wikipedia_sgns_model
red,ginger,neg/pos,not_certain,wikipedia_sgns_model
red,pistachio,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,chocolate,neg/pos,not_certain,wikipedia_sgns_model
red,galangal,neg/pos,not_certain,wikipedia_sgns_model
red,mango,neg/neg/pos,uncertain,cslb wikipedia_sgns_model
red,hazelnut,neg/pos,not_certain,wikipedia_sgns_model
red,vinegar,neg/pos,not_certain,wikipedia_sgns_model
red,cereal,neg/pos,not_certain,wikipedia_sgns_model
red,fruit,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,vegetable,neg/neg/pos,uncertain,wikipedia_sgns_model conceptnet
red,guava,neg/pos,not_certain,wikipedia_sgns_model
red,mangifera,neg/pos,not_certain,wikipedia_sgns_model
red,peanut,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
red,cilantro,neg/pos,not_certain,wikipedia_sgns_model
red,yogurt,neg/pos,not_certain,wikipedia_sgns_model
red,pigweed,neg/pos,not_certain,wikipedia_sgns_model
red,marinade,neg/pos,not_certain,wikipedia_sgns_model
red,chutney,neg/pos,not_certain,wikipedia_sgns_model
red,milk,neg/pos,not_certain,wikipedia_sgns_model
red,cinnamon,neg/pos,not_certain,wikipedia_sgns_model
red,bulgur,neg/pos,not_certain,wikipedia_sgns_model
red,dogwood,neg/pos,not_certain,wikipedia_sgns_model
red,ageratina,neg/pos,not_certain,wikipedia_sgns_model
red,cake,neg/pos,not_certain,wikipedia_sgns_model
red,chive,neg/pos,not_certain,wikipedia_sgns_model
red,quesadilla,neg/pos,not_certain,wikipedia_sgns_model
red,syrup,neg/pos,not_certain,wikipedia_sgns_model
red,raisin,neg/neg/pos,uncertain,cslb wikipedia_sgns_model
red,rhagoletis,neg/pos,not_certain,wikipedia_sgns_model
red,chili,neg/pos,not_certain,wikipedia_sgns_model
square,mug,neg,certain,manually_included
square,pen,neg,certain,manually_included
square,text,neg,certain,manually_included
square,marble,neg,not_certain,conceptnet conceptnet
square,circle,neg,not_certain,conceptnet conceptnet
square,frisbee,neg,not_certain,conceptnet conceptnet
square,tortilla,neg,not_certain,conceptnet
square,table,pos,certain,conceptnet manually_included
square,apple,neg,certain,mcrae
square,orange,neg,not_certain,conceptnet
square,ball,neg,certain,conceptnet mcrae
square,disk,neg/pos,uncertain,conceptnet conceptnet conceptnet conceptnet
square,bracelet,neg,certain,mcrae
square,tart,neg,not_certain,conceptnet
square,sphere,neg,not_certain,conceptnet
square,cds,neg,not_certain,conceptnet
square,barrel,neg,certain,mcrae
square,bucket,neg,certain,mcrae
square,button,neg,not_certain,conceptnet
square,globe,neg,not_certain,conceptnet
