property,lemma,label,certainty,sources_str
roll,nozzle,neg/pos,not_certain,wikipedia_sgns_model
roll,gearshift,neg/pos,not_certain,wikipedia_sgns_model
roll,brake,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model wikipedia_sgns_model
roll,bushing,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,millstone,neg/pos,not_certain,wikipedia_sgns_model
roll,handlebar,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,tray,neg/pos,not_certain,wikipedia_sgns_model
roll,grip,neg/pos,not_certain,wikipedia_sgns_model
roll,chimney,neg/pos,not_certain,wikipedia_sgns_model
roll,pencil,neg/pos,not_certain,wikipedia_sgns_model
roll,calliper,neg/pos,not_certain,wikipedia_sgns_model
roll,paint,neg/pos,not_certain,wikipedia_sgns_model
roll,boiler,neg/pos,not_certain,wikipedia_sgns_model
roll,kickstand,neg/pos,not_certain,wikipedia_sgns_model
roll,shoe,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,tappet,neg/pos,not_certain,wikipedia_sgns_model
roll,saw,neg/pos,not_certain,wikipedia_sgns_model
roll,bearing,neg/pos,not_certain,wikipedia_sgns_model
roll,cart,neg/pos,not_certain,wikipedia_sgns_model
roll,cylinder,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,hose,neg/pos,not_certain,wikipedia_sgns_model
roll,blade,neg/pos,not_certain,wikipedia_sgns_model
roll,nut,neg/pos,not_certain,wikipedia_sgns_model
roll,pulley,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,driveshaft,neg/pos,not_certain,wikipedia_sgns_model
roll,handrail,neg/pos,not_certain,wikipedia_sgns_model
roll,hubcap,neg/pos,not_certain,wikipedia_sgns_model
roll,car,neg/pos,not_certain,wikipedia_sgns_model
roll,firebox,neg/pos,not_certain,wikipedia_sgns_model
roll,polyurethane,neg/pos,not_certain,wikipedia_sgns_model
roll,rifling,neg/pos,not_certain,wikipedia_sgns_model
roll,bottle,neg/pos,not_certain,wikipedia_sgns_model
roll,manhole,neg/pos,not_certain,wikipedia_sgns_model
roll,leather,neg/pos,not_certain,wikipedia_sgns_model
roll,wagon,neg/pos,not_certain,wikipedia_sgns_model
roll,windshield,neg/pos,not_certain,wikipedia_sgns_model
roll,piston,neg/pos,not_certain,wikipedia_sgns_model
roll,surfboard,neg/pos,not_certain,wikipedia_sgns_model
roll,bumper,neg/pos,not_certain,wikipedia_sgns_model
roll,backboard,neg/pos,not_certain,wikipedia_sgns_model
roll,noseband,neg/pos,not_certain,wikipedia_sgns_model
roll,bucket,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,screw,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,kiln,neg/pos,not_certain,wikipedia_sgns_model
roll,plunger,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,rail,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,horseshoe,neg/pos,not_certain,wikipedia_sgns_model
roll,acrylic,neg/pos,not_certain,wikipedia_sgns_model
roll,breechblock,neg/pos,not_certain,wikipedia_sgns_model
roll,crankshaft,neg/pos,not_certain,wikipedia_sgns_model
roll,quoit,neg/pos,not_certain,wikipedia_sgns_model
roll,paddle,neg/pos,not_certain,wikipedia_sgns_model
roll,eyelet,neg/pos,not_certain,wikipedia_sgns_model
roll,roller,neg/pos,not_certain,wikipedia_sgns_model
roll,shaft,neg/pos,not_certain,wikipedia_sgns_model wikipedia_sgns_model
roll,slab,neg/pos,not_certain,wikipedia_sgns_model
roll,washer,neg/pos,not_certain,wikipedia_sgns_model
roll,shovel,neg/pos,not_certain,wikipedia_sgns_model
roll,donkey,neg/pos,not_certain,wikipedia_sgns_model
roll,pipe,neg/pos,not_certain,wikipedia_sgns_model
roll,lever,neg/pos,not_certain,wikipedia_sgns_model
roll,cartridge,neg/pos,not_certain,wikipedia_sgns_model
roll,propeller,neg/pos,not_certain,wikipedia_sgns_model
roll,peg,neg/pos,not_certain,wikipedia_sgns_model
roll,glass,neg/pos,not_certain,wikipedia_sgns_model
roll,windowpane,neg/pos,not_certain,wikipedia_sgns_model
roll,wiffle,neg/pos,not_certain,wikipedia_sgns_model
roll,mandrel,neg/pos,not_certain,wikipedia_sgns_model
roll,cloth,neg/pos,not_certain,wikipedia_sgns_model
roll,grindstone,neg/pos,not_certain,wikipedia_sgns_model
roll,chock,neg/pos,not_certain,wikipedia_sgns_model
roll,spindle,neg/pos,not_certain,wikipedia_sgns_model
roll,crosshead,neg/pos,not_certain,wikipedia_sgns_model
roll,dowel,neg/pos,not_certain,wikipedia_sgns_model
roll,vaporizer,neg/pos,not_certain,wikipedia_sgns_model
roll,chamfer,neg/pos,not_certain,wikipedia_sgns_model
roll,tub,neg/pos,not_certain,wikipedia_sgns_model
roll,bead,neg/pos,not_certain,wikipedia_sgns_model
roll,fusee,neg/pos,not_certain,wikipedia_sgns_model
roll,sprocket,neg/pos,not_certain,wikipedia_sgns_model
roll,wheelbarrow,neg/pos,not_certain,wikipedia_sgns_model
roll,ski,neg/pos,not_certain,wikipedia_sgns_model
roll,windscreen,neg/pos,not_certain,wikipedia_sgns_model
roll,caber,neg/pos,not_certain,wikipedia_sgns_model
roll,plaster,neg/pos,not_certain,wikipedia_sgns_model
roll,corkscrew,neg/pos,not_certain,wikipedia_sgns_model
roll,headstock,neg/pos,not_certain,wikipedia_sgns_model
roll,plastic,neg/pos,not_certain,wikipedia_sgns_model
roll,flywheel,neg/pos,not_certain,wikipedia_sgns_model
roll,radiator,neg/pos,not_certain,wikipedia_sgns_model
roll,ferrule,neg/pos,not_certain,wikipedia_sgns_model
roll,headboard,neg/pos,not_certain,wikipedia_sgns_model
roll,wrench,neg/pos,not_certain,wikipedia_sgns_model
roll,alloy,neg/pos,not_certain,wikipedia_sgns_model
roll,urethane,neg/pos,not_certain,wikipedia_sgns_model
roll,brick,neg/pos,not_certain,wikipedia_sgns_model
roll,tile,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,whale,neg,certain,wn_hypernym manually_included
lay_eggs,human,neg,not_certain,wn_hypernym wn_hypernym
lay_eggs,world,neg,not_certain,wn_hypernym
lay_eggs,felid,neg,not_certain,wn_hypernym
lay_eggs,packhorse,neg,not_certain,wn_hypernym
lay_eggs,lemming,neg,not_certain,wn_hypernym
lay_eggs,viscacha,neg,not_certain,wn_hypernym
lay_eggs,bonobo,neg,not_certain,wn_hypernym
lay_eggs,hackney,neg,not_certain,wn_hypernym
lay_eggs,mouser,neg,not_certain,wn_hypernym
lay_eggs,painter,neg,not_certain,wn_hypernym
lay_eggs,chamois,neg,not_certain,wn_hypernym
lay_eggs,sheep,neg,not_certain,wn_hypernym
lay_eggs,whiteface,neg,not_certain,wn_hypernym
lay_eggs,cow,neg,not_certain,wn_hypernym wn_hypernym
lay_eggs,pachyderm,neg,not_certain,wn_hypernym
lay_eggs,lynx,neg,not_certain,wn_hypernym
lay_eggs,gnu,neg,not_certain,wn_hypernym
lay_eggs,bay,neg,not_certain,wn_hypernym
lay_eggs,merino,neg,not_certain,wn_hypernym
lay_eggs,humankind,neg,not_certain,wn_hypernym
lay_eggs,pig,neg,not_certain,wn_hypernym
lay_eggs,equine,neg,not_certain,wn_hypernym
lay_eggs,coypu,neg,not_certain,wn_hypernym
lay_eggs,bushbaby,neg,not_certain,wn_hypernym
lay_eggs,bronc,neg,not_certain,wn_hypernym
lay_eggs,cony,neg,not_certain,wn_hypernym
lay_eggs,chow,neg,not_certain,wn_hypernym
lay_eggs,howler,neg,not_certain,wn_hypernym
lay_eggs,leopard,neg,not_certain,wn_hypernym
lay_eggs,giraffe,neg,not_certain,wn_hypernym
lay_eggs,drill,neg,not_certain,wn_hypernym
lay_eggs,pacesetter,neg,not_certain,wn_hypernym
lay_eggs,grade,neg,not_certain,wn_hypernym
lay_eggs,muskrat,neg,not_certain,wn_hypernym
lay_eggs,jade,neg,not_certain,wn_hypernym
lay_eggs,deer,neg,not_certain,wn_hypernym
lay_eggs,collie,neg,not_certain,wn_hypernym
lay_eggs,capybara,neg,not_certain,wn_hypernym
lay_eggs,mangabey,neg,not_certain,wn_hypernym
lay_eggs,pointer,neg,not_certain,wn_hypernym
lay_eggs,eland,neg,not_certain,wn_hypernym
lay_eggs,puss,neg,not_certain,wn_hypernym
lay_eggs,mole,neg,not_certain,wn_hypernym
lay_eggs,whippet,neg,not_certain,wn_hypernym
lay_eggs,beaver,neg,not_certain,wn_hypernym
lay_eggs,blackbuck,neg,not_certain,wn_hypernym
lay_eggs,bulldog,neg,not_certain,wn_hypernym
lay_eggs,armadillo,neg,not_certain,wn_hypernym
lay_eggs,mankind,neg,not_certain,wn_hypernym
lay_eggs,roebuck,neg,not_certain,wn_hypernym
lay_eggs,hare,neg,not_certain,wn_hypernym
lay_eggs,tabby,neg,not_certain,wn_hypernym
lay_eggs,hack,neg,not_certain,wn_hypernym
lay_eggs,addax,neg,not_certain,wn_hypernym
lay_eggs,cuscus,neg,not_certain,wn_hypernym
lay_eggs,malinois,neg,not_certain,wn_hypernym
lay_eggs,stag,neg,not_certain,wn_hypernym
lay_eggs,ibex,neg,not_certain,wn_hypernym
lay_eggs,bull,neg,not_certain,wn_hypernym
lay_eggs,moose,neg,not_certain,wn_hypernym
lay_eggs,chicken,pos,certain,cslb wn_hypernym conceptnet manually_included
lay_eggs,platypus,pos,certain,cslb wn_hypernym manually_included
lay_eggs,bass,pos,certain,wn_hypernym manually_included
lay_eggs,turtle,pos,certain,cslb wn_hypernym manually_included
lay_eggs,tortoise,pos,certain,cslb wn_hypernym manually_included
lay_eggs,crane,pos,certain,wn_hypernym manually_included
lay_eggs,torpedo,pos,not_certain,wn_hypernym
lay_eggs,tanager,pos,not_certain,wn_hypernym
lay_eggs,haddock,pos,not_certain,wn_hypernym
lay_eggs,rattlesnake,pos,not_certain,wn_hypernym
lay_eggs,halfbeak,pos,not_certain,wn_hypernym
lay_eggs,flounder,pos,not_certain,wn_hypernym
lay_eggs,egret,pos,not_certain,wn_hypernym
lay_eggs,bunting,pos,not_certain,wn_hypernym
lay_eggs,hind,pos,not_certain,wn_hypernym
lay_eggs,pickerel,pos,not_certain,wn_hypernym
lay_eggs,crocodile,pos,not_certain,wn_hypernym
lay_eggs,plaice,pos,not_certain,wn_hypernym
lay_eggs,skate,pos,not_certain,wn_hypernym
lay_eggs,mosquitofish,pos,not_certain,wn_hypernym
lay_eggs,quail,pos,not_certain,wn_hypernym
lay_eggs,stork,pos,not_certain,wn_hypernym
lay_eggs,leatherback,pos,not_certain,wn_hypernym
lay_eggs,cock,pos,not_certain,wn_hypernym
lay_eggs,albatross,pos,not_certain,wn_hypernym
lay_eggs,drum,pos,not_certain,wn_hypernym
lay_eggs,cob,pos,not_certain,wn_hypernym
lay_eggs,smallmouth,pos,not_certain,wn_hypernym
lay_eggs,redstart,pos,not_certain,wn_hypernym
lay_eggs,ichthyosaur,pos,not_certain,wn_hypernym
lay_eggs,stockfish,pos,not_certain,wn_hypernym
lay_eggs,char,pos,not_certain,wn_hypernym
lay_eggs,hobby,pos,not_certain,wn_hypernym
lay_eggs,redhorse,pos,not_certain,wn_hypernym
lay_eggs,crow,pos,not_certain,wn_hypernym conceptnet
lay_eggs,salmon,pos,not_certain,wn_hypernym
lay_eggs,hen,pos,not_certain,wn_hypernym
lay_eggs,basilisk,pos,not_certain,wn_hypernym
lay_eggs,sardine,pos,not_certain,wn_hypernym
lay_eggs,yellowthroat,pos,not_certain,wn_hypernym
lay_eggs,robin,pos,not_certain,wn_hypernym
lay_eggs,layer,pos,not_certain,wn_hypernym
lay_eggs,curlew,pos,not_certain,wn_hypernym
lay_eggs,roach,pos,not_certain,wn_hypernym
lay_eggs,halibut,pos,not_certain,wn_hypernym
lay_eggs,whitethroat,pos,not_certain,wn_hypernym
lay_eggs,utahraptor,pos,not_certain,wn_hypernym
lay_eggs,turkey,pos,not_certain,wn_hypernym
lay_eggs,stickleback,pos,not_certain,wn_hypernym
lay_eggs,lark,pos,not_certain,wn_hypernym
lay_eggs,whiff,pos,not_certain,wn_hypernym
lay_eggs,toadfish,pos,not_certain,wn_hypernym
lay_eggs,trout,pos,not_certain,wn_hypernym
lay_eggs,wrymouth,pos,not_certain,wn_hypernym
lay_eggs,creeper,pos,not_certain,wn_hypernym
lay_eggs,gyrfalcon,pos,not_certain,wn_hypernym
lay_eggs,duck,pos,not_certain,cslb wn_hypernym
lay_eggs,permit,pos,not_certain,wn_hypernym
lay_eggs,marabout,pos,not_certain,wn_hypernym
lay_eggs,pompon,pos,not_certain,wn_hypernym
lay_eggs,linnet,pos,not_certain,wn_hypernym
lay_eggs,timaliidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,lepomis,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,acaridae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,avocet,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,cotingidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,typhlopidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,fringillidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,tropicbird,neg/pos/pos,uncertain,wikipedia_sgns_model wn_hypernym
lay_eggs,pipefish,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,neritidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,paridae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,trogon,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,charadrius,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,icteridae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,psittacula,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,pleuronectidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,phalacrocorax,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,laridae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,currawong,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,motacilla,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,procellariidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,apodidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,haliaeetus,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,calidris,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,strigidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,micropterus,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,pintail,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,merganser,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,emberizidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,grackle,neg/pos/pos,uncertain,wn_hypernym wikipedia_sgns_model
lay_eggs,clupeidae,neg/pos,not_certain,wikipedia_sgns_model
lay_eggs,syngnathidae,neg/pos,not_certain,wikipedia_sgns_model
fly,tortoise,neg,certain,manually_included
fly,turtle,neg,certain,manually_included
fly,chinook,neg,not_certain,wn_hypernym
fly,seal,neg,not_certain,wn_hypernym
fly,mola,neg,not_certain,wn_hypernym
fly,amberjack,neg,not_certain,wn_hypernym
fly,mangabey,neg,not_certain,wn_hypernym
fly,titi,neg,not_certain,wn_hypernym
fly,toy,neg,not_certain,wn_hypernym
fly,ass,neg,not_certain,wn_hypernym
fly,haddock,neg,not_certain,wn_hypernym
fly,monkey,neg,not_certain,wn_hypernym
fly,grouper,neg,not_certain,wn_hypernym
fly,chow,neg,not_certain,wn_hypernym
fly,plaice,neg,not_certain,wn_hypernym
fly,giraffe,neg,not_certain,wn_hypernym
fly,rudd,neg,not_certain,wn_hypernym
fly,ape,neg,not_certain,wn_hypernym
fly,armadillo,neg,not_certain,wn_hypernym
fly,howler,neg,not_certain,wn_hypernym
fly,basset,neg,not_certain,wn_hypernym
fly,lynx,neg,not_certain,wn_hypernym
fly,lemur,neg,not_certain,wn_hypernym
fly,stock,neg,not_certain,wn_hypernym
fly,razorback,neg,not_certain,wn_hypernym
fly,toadfish,neg,not_certain,wn_hypernym
fly,goatfish,neg,not_certain,wn_hypernym
fly,silverback,neg,not_certain,wn_hypernym
fly,watchdog,neg,not_certain,wn_hypernym
fly,pussy,neg,not_certain,wn_hypernym
fly,bobcat,neg,not_certain,wn_hypernym
fly,ounce,neg,not_certain,wn_hypernym
fly,buffalo,neg,not_certain,wn_hypernym
fly,hind,neg,not_certain,wn_hypernym
fly,roebuck,neg,not_certain,wn_hypernym
fly,deer,neg,not_certain,wn_hypernym
fly,gnu,neg,not_certain,wn_hypernym
fly,minnow,neg,not_certain,wn_hypernym
fly,bream,neg,not_certain,wn_hypernym
fly,lion,neg,not_certain,wn_hypernym
fly,sunfish,neg,not_certain,wn_hypernym
fly,rabbit,neg,not_certain,wn_hypernym
fly,stallion,neg,not_certain,wn_hypernym
fly,mammal,neg,not_certain,wn_hypernym
fly,potoroo,neg,not_certain,wn_hypernym
