label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
neg,mammal,wn_hypernym,not_certain,0.1373432431,-,True,-,workhorse,workhorse,603,True,True,True,1,0,2,0.32,0.32,poly,,conc,True,,,,8219c968-a88f-11e9-9435-acde48001122,ac741a6a-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1376358183,-,True,-,mankind,mankind,9543,True,True,True,0,0,1,0.9333333333333333,0.9333333333333333,poly,,abs,True,406,500,467,8219c9ae-a88f-11e9-bbe5-acde48001122,ac6c8b9c-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1376423014,-,True,-,lotte,lotte,2227,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,8219c9f4-a88f-11e9-9b9a-acde48001122,8218b59e-a88f-11e9-aab7-acde48001122
pos,fish,wn_hypernym,not_certain,0.1382214514,-,True,-,britt,britt,3042,True,True,False,0,0,2,0.6363636363636364,0.6363636363636364,,,conc,False,,,,8219ca30-a88f-11e9-9231-acde48001122,82188814-a88f-11e9-82bc-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1386475158,-,True,-,banting,banting,515,True,True,False,0,0,2,0.41379310344827586,0.41379310344827586,,,conc-n,False,,,,8219ca76-a88f-11e9-8c73-acde48001122,82199c36-a88f-11e9-a185-acde48001122
pos,fish,wn_hypernym,not_certain,0.1398748078,-,True,-,brill,brill,2599,True,True,False,0,0,1,1.0,1.0,mon,,conc,False,,,,8219caba-a88f-11e9-9b36-acde48001122,ac618ecc-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1414891342,-,True,-,blower,blower,1539,True,True,True,1,0,3,0.36363636363636365,0.5227060521178167,poly,,conc,True,,,,8219caf8-a88f-11e9-9218-acde48001122,ac614c1e-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1415674368,-,True,-,poll,poll,38672,True,True,True,5,4,9,0.09090909090909091,0.22500137241985066,homonyms_only_different_pos,non-met,abs-conc,True,429,453,,8219cb3e-a88f-11e9-94d4-acde48001122,ac6ed3fc-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1428805591,-,True,-,mina,mina,4861,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,8219cb86-a88f-11e9-be77-acde48001122,8218fb98-a88f-11e9-863b-acde48001122
pos,bird,wn_hypernym,not_certain,0.1447450553,-,True,-,ani,ani,3284,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,8219cbca-a88f-11e9-9f6e-acde48001122,821930ac-a88f-11e9-aefc-acde48001122
pos,bird,wn_hypernym,not_certain,0.1450894886,-,True,-,daw,daw,1623,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219cc06-a88f-11e9-82f7-acde48001122,82192efe-a88f-11e9-af6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.146404645,-,True,-,reeve,reeve,4372,True,True,True,1,3,4,0.6666666666666666,0.6666666666666666,poly,,conc,True,,,,8219cc4c-a88f-11e9-9e14-acde48001122,ac6fd5f4-ce46-11e9-8a6e-acde48001122
pos,reptile,wn_hypernym,not_certain,0.1467306356,-,True,-,varan,varan,162,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219cc92-a88f-11e9-9863-acde48001122,82195c1c-a88f-11e9-9c22-acde48001122
pos,bird,wn_hypernym,not_certain,0.1469637253,-,True,-,fryer,fryer,1151,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,,8219cccc-a88f-11e9-bd2f-acde48001122,ac65dc7a-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1473299424,-,True,-,remount,remount,418,True,True,False,2,0,4,0.18181818181818182,0.20134680134680136,homonyms_only_different_pos,,conc,False,,,,8219cd14-a88f-11e9-8f32-acde48001122,ac6ff2a0-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.150053637,-,True,-,queen,queen,170402,True,True,True,6,0,12,0.17391304347826086,0.47182550621223307,homonyms_only_different_pos,non-met,abs-conc,True,537,527,247,8219cd46-a88f-11e9-93b8-acde48001122,ac6f8752-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1501948214,-,True,-,hackney,hackney,5259,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,poly,non-met,conc,True,,,,8219cd8c-a88f-11e9-857b-acde48001122,ac669034-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.150307446,-,True,-,lapin,lapin,506,True,True,False,0,0,2,0.16,0.16,,,abs-conc,False,,,,8219cdd2-a88f-11e9-a0b0-acde48001122,8218f2f4-a88f-11e9-b2ed-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1503976222,-,True,-,stablemate,stablemate,854,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219ce0c-a88f-11e9-b816-acde48001122,8218c194-a88f-11e9-a7e0-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1507551374,-,True,-,bruin,bruin,997,True,True,True,1,0,2,0.9285714285714286,0.9285714285714286,,,conc,True,,,,8219ce54-a88f-11e9-be7d-acde48001122,82187d62-a88f-11e9-b447-acde48001122
pos,bird,wn_hypernym,not_certain,0.1512472628,-,True,-,martin,martin,166132,True,True,False,1,1,5,0.4444444444444444,0.5198825715347455,mon,non-met,conc-n,False,,,,8219ce9a-a88f-11e9-a6d9-acde48001122,ac6c9f88-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1515614967,-,True,-,mollie,mollie,1276,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219ced8-a88f-11e9-947b-acde48001122,8218a7d8-a88f-11e9-aa24-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1520665057,-,True,-,cur,cur,1688,True,True,True,1,0,2,0.631578947368421,0.631578947368421,poly,,conc,True,,,,8219cf12-a88f-11e9-8849-acde48001122,ac6346ea-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1521710088,-,True,-,mara,mara,27820,True,True,False,1,0,2,0.08695652173913043,0.08695652173913043,,,conc-n,False,,,,8219cf58-a88f-11e9-adff-acde48001122,821974c2-a88f-11e9-b7dd-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1523711509,-,True,-,hart,hart,32375,True,True,False,1,0,3,0.42857142857142855,0.4675324675324675,mon,,conc-n,False,,,,8219cf9e-a88f-11e9-a280-acde48001122,ac66b53c-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1529796277,-,True,-,solan,solan,369,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,8219cfda-a88f-11e9-bc17-acde48001122,821975ba-a88f-11e9-adc1-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1534359923,-,True,-,human,human,364021,True,True,False,1,0,4,None,,homonyms_only_different_pos,non-met,conc,False,583,596,369,8219d01e-a88f-11e9-90ed-acde48001122,ac672f8a-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1543022404,-,True,-,sow,sow,2193,True,True,False,2,4,4,0.14285714285714285,0.3846153846153846,homonyms_only_different_pos,,conc,False,504,428,,8219d066-a88f-11e9-8ad6-acde48001122,ac718bd8-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1549937929,-,True,-,stint,stint,22481,True,True,True,3,0,5,0.08,0.16405080213903744,homonyms_only_different_pos,non-met,abs-conc,True,,,,8219d0ac-a88f-11e9-afea-acde48001122,ac71db24-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1550124192,-,True,-,schoolmaster,schoolmaster,2816,True,True,True,2,0,3,0.46153846153846156,0.603701226309922,mon,non-met,conc,True,,,,8219d0f4-a88f-11e9-bae0-acde48001122,ac7097aa-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1557045975,-,True,-,runner,runner,54003,True,True,True,6,0,10,0.2962962962962963,0.4940508969978961,poly,met non-met,conc,True,,531,,8219d138-a88f-11e9-8b7c-acde48001122,ac706212-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1570858519,-,True,-,alsatian,alsatian,1199,True,True,False,1,0,3,0.5714285714285714,0.5714285714285714,,,conc,False,,,,8219d174-a88f-11e9-9338-acde48001122,821906e8-a88f-11e9-84dc-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1573498775,-,True,-,stock,stock,108833,True,True,True,11,17,27,0.08333333333333333,0.28307044946831506,homonyms_only_different_pos,non-met,abs-conc,True,,,,8219d1ba-a88f-11e9-a3b2-acde48001122,ac71dc96-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1575042663,-,True,-,ram,ram,30336,True,True,True,3,7,9,0.18181818181818182,0.355567089644102,homonyms_only_different_pos,met,conc-n,True,541,468,,8219d200-a88f-11e9-9cfa-acde48001122,ac6f9f8a-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1586253452,-,True,-,doe,doe,6946,True,True,False,1,0,2,0.08,0.08,poly,non-met,abs-conc,False,579,464,,8219d23a-a88f-11e9-8233-acde48001122,ac6412aa-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1590726556,-,True,-,palfrey,palfrey,454,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,,8219d282-a88f-11e9-9ef9-acde48001122,ac6e12aa-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1591430617,-,True,-,nag,nag,2094,True,True,False,3,0,5,0.2222222222222222,0.30982905982905984,homonyms_also_same_pos,,conc,False,392,492,,8219d2c8-a88f-11e9-ae77-acde48001122,ac6d42f8-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1593415616,-,True,-,urus,urus,246,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219d30c-a88f-11e9-a4e0-acde48001122,82190910-a88f-11e9-9aa4-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1601302968,-,True,-,steer,steer,4964,True,True,False,3,6,5,0.13333333333333333,0.24166666666666667,homonyms_also_same_pos,non-met,abs-conc,False,,,,8219d354-a88f-11e9-9bb1-acde48001122,ac71ce0e-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1602731867,-,True,-,catamount,catamount,257,True,True,True,1,0,2,0.9375,0.9375,,,conc,True,,,,8219d390-a88f-11e9-9dfb-acde48001122,8218c400-a88f-11e9-9f96-acde48001122
pos,bird,wn_hypernym,not_certain,0.1603338271,-,True,-,cochin,cochin,4591,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219d3cc-a88f-11e9-a715-acde48001122,821889b8-a88f-11e9-b7a8-acde48001122
pos,bird,wn_hypernym,not_certain,0.1613058741,-,True,-,cardinal,cardinal,44384,True,True,False,3,0,6,0.08695652173913043,0.24967793880837355,homonyms_only_different_pos,non-met,abs-conc,False,600,451,,8219d412-a88f-11e9-bb8c-acde48001122,ac61e5b6-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1620380875,-,True,-,mouser,mouser,335,True,True,True,0,0,1,0.875,0.875,mon,,conc,True,347,208,,8219d458-a88f-11e9-baf3-acde48001122,ac6d266a-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1623319227,-,True,-,gosling,gosl,1492,False,False,False,0,0,0,None,,,,-,False,,,,8219d49e-a88f-11e9-ad4a-acde48001122,82199486-a88f-11e9-af51-acde48001122
pos,fish,wn_hypernym,not_certain,0.1627668267,-,True,-,argentine,argentine,38673,True,True,False,0,0,2,None,,,,conc,False,,,,8219d4e4-a88f-11e9-8e73-acde48001122,8219ae06-a88f-11e9-b568-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1631680765,-,True,-,shire,shire,17446,True,True,True,1,0,2,0.23076923076923078,0.23076923076923078,mon,,conc,True,,,,8219d51e-a88f-11e9-8a69-acde48001122,ac710082-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1634775888,-,True,-,man,man,518336,True,True,True,4,14,13,0.2222222222222222,0.5246300103987384,homonyms_only_different_pos,met non-met,abs-conc-n,True,618,623,,8219d566-a88f-11e9-b5a4-acde48001122,ac6c849e-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1640857635,-,True,-,mutt,mutt,1819,True,True,True,0,0,1,0.8666666666666667,0.8666666666666667,mon,,conc,True,,,,8219d5ac-a88f-11e9-a439-acde48001122,ac6d3d58-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1642711801,-,True,-,dun,dun,5414,True,True,False,3,0,7,0.07407407407407407,0.15694675694675692,poly,,abs-conc,False,,,,8219d5e8-a88f-11e9-b35a-acde48001122,ac6487e4-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1656285692,-,True,-,allis,alli,1087,False,False,True,0,0,0,None,,,,-,False,,,,8219d62e-a88f-11e9-99e7-acde48001122,82188fa8-a88f-11e9-af55-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1657757783,-,True,-,nanny,nanny,3990,True,True,True,2,0,2,0.4444444444444444,0.4444444444444444,mon,non-met,conc,True,,,,8219d674-a88f-11e9-842a-acde48001122,ac6d453c-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1673438916,-,True,-,pointer,pointer,6881,True,True,True,2,0,4,0.1,0.3310146280734516,poly,,abs-conc,True,,,,8219d6ba-a88f-11e9-9d94-acde48001122,ac6ecc18-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1675081794,-,True,-,boxer,boxer,22829,True,True,True,2,0,4,0.5454545454545454,0.5727272727272726,mon,,conc,True,,,,8219d6f6-a88f-11e9-bdce-acde48001122,ac6177f2-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1682850239,-,True,-,setter,setter,1724,True,True,True,1,0,2,0.5217391304347826,0.5217391304347826,poly,,conc,True,,,,8219d73a-a88f-11e9-815d-acde48001122,ac70e552-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1686093709,-,True,-,kaki,kaki,650,True,True,True,1,0,2,0.41379310344827586,0.41379310344827586,,,conc,True,,,,8219d782-a88f-11e9-87c0-acde48001122,82193798-a88f-11e9-8dd7-acde48001122
pos,fish,wn_hypernym,not_certain,0.1688026484,-,True,-,tinker,tinker,3319,True,True,False,2,3,6,0.25,0.3683881829043119,homonyms_only_different_pos,,conc,False,,,,8219d7c8-a88f-11e9-9e93-acde48001122,ac72b01c-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1691188667,-,True,-,drill,drill,13302,True,True,True,5,11,9,0.08333333333333333,0.2609339945185533,homonyms_also_same_pos,met,abs-conc,True,516,473,,8219d80c-a88f-11e9-b48e-acde48001122,ac646548-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.171447981,-,True,-,taira,taira,1298,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219d854-a88f-11e9-b754-acde48001122,82197bb6-a88f-11e9-a722-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1715350571,-,True,-,chow,chow,4843,True,True,True,1,0,3,0.09523809523809523,0.14503579209461562,homonyms_also_same_pos,,abs-conc,True,443,298,561,8219d890-a88f-11e9-bc5f-acde48001122,ac623caa-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1730016932,-,True,-,sparling,sparl,193,False,False,False,0,0,0,None,,,,-,False,,,,8219d8d8-a88f-11e9-ab17-acde48001122,82193bd8-a88f-11e9-8b68-acde48001122
pos,fish,wn_hypernym,not_certain,0.1737601844,-,True,-,pollack,pollack,1813,True,True,True,1,0,3,0.16666666666666666,0.28703703703703703,,,conc-n,True,,,,8219d912-a88f-11e9-81f9-acde48001122,8219a262-a88f-11e9-87f6-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1741213092,-,True,-,pekan,pekan,448,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219d958-a88f-11e9-a0f9-acde48001122,82185d26-a88f-11e9-8905-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1741625855,-,True,-,painter,painter,71202,True,True,True,4,0,4,0.34782608695652173,0.46867991343694665,homonyms_also_same_pos,met non-met,conc,True,568,575,,8219d994-a88f-11e9-86f2-acde48001122,ac6e0df0-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1744744614,-,True,-,roaster,roaster,281,True,True,True,1,0,4,0.18181818181818182,0.31122822427170255,poly,,conc,True,,,,8219d9d0-a88f-11e9-9355-acde48001122,ac7037d8-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.175082683,-,True,-,kine,kine,366,True,True,False,0,0,1,1.0,1.0,mon,,conc,False,432,82,,8219da18-a88f-11e9-ab2b-acde48001122,ac682124-ce46-11e9-8a6e-acde48001122
pos,mammal bird,wn_hypernym,not_certain,0.1752602214,-,True,-,cob,cob,1485,True,True,True,2,0,4,0.26666666666666666,0.45904937973903487,poly,,conc,True,,,,8219da52-a88f-11e9-90ff-acde48001122,ac627c6a-ce46-11e9-8a6e-acde48001122
pos,fish,wn_hypernym,not_certain,0.1755101524,-,True,-,rudd,rudd,5219,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219da8c-a88f-11e9-baad-acde48001122,8219a1b8-a88f-11e9-a98e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1759276269,-,True,-,mudder,mudder,209,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219dad4-a88f-11e9-bec0-acde48001122,82190d5c-a88f-11e9-b3f4-acde48001122
pos,reptile,wn_hypernym,not_certain,0.1776845851,-,True,-,asp,asp,2727,True,True,False,1,0,2,0.8275862068965517,0.8275862068965517,mon,,conc,False,,,,8219db1a-a88f-11e9-aa5c-acde48001122,ac609698-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1779508287,-,True,-,poulet,poulet,281,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,,8219db62-a88f-11e9-96d5-acde48001122,8218669a-a88f-11e9-9f67-acde48001122
neg,mammal,wn_hypernym,not_certain,0.178294548,-,True,-,stud,stud,11052,True,True,True,5,0,7,0.09523809523809523,0.31021598722133487,homonyms_also_same_pos,,abs-conc,True,,,,8219dba6-a88f-11e9-b5c9-acde48001122,ac71fb04-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1786067853,-,True,-,plug,plug,14528,True,True,False,9,16,13,0.08333333333333333,0.25933493737006064,homonyms_only_different_pos,,abs-conc,False,558,575,242,8219dbec-a88f-11e9-a6e3-acde48001122,ac6ec18c-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1787921179,-,True,-,moorcock,moorcock,700,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219dc3a-a88f-11e9-89e5-acde48001122,8219654a-a88f-11e9-b1b2-acde48001122
pos,fish,wn_hypernym,not_certain,0.1791981829,-,True,-,whiff,whiff,396,True,True,True,5,7,8,0.07407407407407407,0.20093610093610095,homonyms_only_different_pos,,abs-conc,True,413,426,,8219dc82-a88f-11e9-9e55-acde48001122,ac73eb12-ce46-11e9-8a6e-acde48001122
neg,mammal,wn_hypernym,not_certain,0.1792371566,-,True,-,bullock,bullock,4989,True,True,True,1,0,2,0.918918918918919,0.918918918918919,mon,,conc,True,,,,8219dcbe-a88f-11e9-8fee-acde48001122,ac61a88a-ce46-11e9-8a6e-acde48001122
pos,bird,wn_hypernym,not_certain,0.1800130438,-,True,-,jaeger,jaeger,1590,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8219dcfa-a88f-11e9-8894-acde48001122,8219834a-a88f-11e9-9ee9-acde48001122
