quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
check4	1	I am answering questions at random. 	Trains are vehicles. 	Carrots are animals. 	5	1	https://piasommerauer.github.io/annotation	_check-_check4-_check4	Agree or disagree (run5-experiment3-batchTEST-3-3)
test4	1	You can find (a/an) chocolate which is pink. Pink is one of a few possible colors (a/an) chocolate usually has. There is only a limited range of possible colors.	You can find (a/an) banana which is brown. Brown is one of a few possible colors (a/an) banana usually has. There is only a limited range of possible colors.	You can find (a/an) raven which is blue. Blue is one of a few possible colors (a/an) raven usually has. There is only a limited range of possible colors.	5	1	https://piasommerauer.github.io/annotation	test_false-_test4-_test	Agree or disagree (run5-experiment3-batchTEST-3-3)
dffee924-596b-4d41-9ca3-88898f1badce	2	You can find (a/an) pant which is warm. (A/an) pant is usually either warm or not warm. It cannot be a bit more or less warm.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.	You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.	5	1	https://piasommerauer.github.io/annotation	variability_limited-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
ccc75e57-8d59-4f85-9d01-0b0f80ab2fb0	2	I think it is impossible for (a/an) pant to be warm.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	5	1	https://piasommerauer.github.io/annotation	impossible-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
45caf2e7-4efe-4d19-b8d1-50aa30b47eb3	2	Usually, (a/an) pant is not warm, but there could be a highly unusual situation in which (a/an) pant is warm.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	5	1	https://piasommerauer.github.io/annotation	unusual-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
9200cd5f-65da-486b-9d76-519d6569ea5c	2	I think (a/an) pant can be warm, but this is rare or uncommon.	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.	5	1	https://piasommerauer.github.io/annotation	rare-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
2380eaf9-df92-464f-94c6-f78c6c25c971	2	I know that being warm is necessary for many things (a/an) pant does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	5	1	https://piasommerauer.github.io/annotation	affording_activity-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
0f589a12-13e3-4732-a4bd-7e4e018935a1	2	I know that (a/an) pant is warm as most or all other things similar to (a/an) pant are warm. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	5	1	https://piasommerauer.github.io/annotation	implied_category-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
f5c55b96-350a-4efa-9bb0-ccf968914f32	2	``Warm'' is one for the first things which come to mind when I hear ``pant' because warm is one of the typical temperatures of (a/an) pant'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	5	1	https://piasommerauer.github.io/annotation	typical_of_concept-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
991a7ae9-9542-4b05-affe-ce186e87d550	2	You can find (a/an) pant which is warm. (A/an) pant is usually either warm, a bit more or less warm or the opposite of warm.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.	5	1	https://piasommerauer.github.io/annotation	variability_open-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
110464f0-dd73-4405-96c1-d85f5862699f	2	``Pant'' is one of the first things which come to mind when I hear ``warm' because (a/an) pant is a typical example of things which are warm'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	5	1	https://piasommerauer.github.io/annotation	typical_of_property-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
c5315005-a56a-431a-a612-b7db964ea30b	2	I could say (a/an) pant is warm, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	5	1	https://piasommerauer.github.io/annotation	creative-warm-pant	Agree or disagree (run5-experiment3-batchTEST-3-3)
check1	2	I am still paying attention to this task.	The earth is round. 	The earth is flat.	5	1	https://piasommerauer.github.io/annotation	_check-_check1-_check1	Agree or disagree (run5-experiment3-batchTEST-3-3)
test3	2	You can find (a/an) chocolate which is white. White is one of a few possible colors (a/an) chocolate usually has. There is only a limited range of possible colors.	You can find (a/an) banana which is green. Green is one of a few possible colors (a/an) banana usually has. There is only a limited range of possible colors.	You can find (a/an) swan which is green. Green is one of a few possible colors (a/an) swan usually has. There is only a limited range of possible colors.	5	1	https://piasommerauer.github.io/annotation	test_true-_test3-_test	Agree or disagree (run5-experiment3-batchTEST-3-3)
12ffd410-ad0a-40af-900e-97cfa687404a	3	``Chicken'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) chicken is a typical example of things which are used_in_cooking'. 	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 	5	1	https://piasommerauer.github.io/annotation	typical_of_property-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
e9b2818f-c522-4267-8945-e1e93748f955	3	You can find (a/an) chicken which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) chicken usually has. The range of uses is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	5	1	https://piasommerauer.github.io/annotation	variability_open-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
df392f21-aab7-480e-99c0-c9f329395337	3	I know that being used_in_cooking is necessary for many things (a/an) chicken does or is used for. 	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 	5	1	https://piasommerauer.github.io/annotation	affording_activity-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
451e0baf-8579-4fe5-b49e-4dfc215a5b85	3	I know that (a/an) chicken is used_in_cooking as most or all other things similar to (a/an) chicken are used_in_cooking. 	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 	5	1	https://piasommerauer.github.io/annotation	implied_category-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
c39d4228-3272-4130-bb8f-284b4b370627	3	You can find (a/an) chicken which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) chicken usually has. There is only a limited range of possible uses.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	5	1	https://piasommerauer.github.io/annotation	variability_limited-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
8266f05f-a50f-449b-83bd-3df901293a22	3	``Used_in_cooking'' is one for the first things which come to mind when I hear ``chicken' because used_in_cooking is one of the typical uses of (a/an) chicken'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	5	1	https://piasommerauer.github.io/annotation	typical_of_concept-used_in_cooking-chicken	Agree or disagree (run5-experiment3-batchTEST-3-3)
check3	3	I am still focused on this task.	France is a country.	Amsterdam is a country.	5	1	https://piasommerauer.github.io/annotation	_check-_check3-_check3	Agree or disagree (run5-experiment3-batchTEST-3-3)
test3	3	You can find (a/an) chocolate which is white. White is one of a few possible colors (a/an) chocolate usually has. There is only a limited range of possible colors.	You can find (a/an) banana which is green. Green is one of a few possible colors (a/an) banana usually has. There is only a limited range of possible colors.	You can find (a/an) swan which is green. Green is one of a few possible colors (a/an) swan usually has. There is only a limited range of possible colors.	5	1	https://piasommerauer.github.io/annotation	test_true-_test3-_test	Agree or disagree (run5-experiment3-batchTEST-3-3)
